Date,1-58,1-85,1-322,1-468,1-477,2-10,2-32,2-42,3-026,3-34,3-175,3-240,3-324,3-332,3-338,4-1,4-10,4-43,5-1,5-19,5-65,5-232,5-257,6-30,6-74,7-35,7-253,8-34,8-106,8-243,8-260,8-268,9-18,9-60,10-60
2023-04-30 00:00:00,205,338.0,12,293.0,70,114,1460.0,3720,439.0,83.0,173,629.0,538,1025.0,3198,701,905.0,147,715.0,811,56.0,86,444,117,48,93.0,2,28,173.0,109,342,720.0,27,16,30
2023-05-01 00:00:00,239,257.0,19,340.0,35,119,1839.0,2690,451.0,83.0,178,787.0,505,1014.0,4318,562,551.0,60,965.0,631,53.0,83,518,100,39,96.0,5,55,110.0,94,450,819.0,24,18,33
2023-05-02 00:00:00,173,265.0,19,322.0,40,121,1932.0,2655,385.0,99.0,124,815.0,525,968.0,4689,616,564.0,47,1043.0,895,43.0,81,452,89,50,108.0,8,58,163.0,114,452,953.0,23,11,38
2023-05-03 00:00:00,188,251.0,60,332.0,85,106,1894.0,3944,375.0,81.0,152,859.0,576,1079.0,4731,582,560.0,51,962.0,918,30.0,58,544,107,113,107.0,4,25,118.0,97,500,967.0,29,20,36
2023-05-04 00:00:00,187,253.0,31,380.0,110,149,1852.0,3981,401.0,73.0,164,863.0,553,1045.0,4629,613,575.0,49,993.0,953,35.0,86,541,114,49,87.0,7,39,108.0,93,540,1020.0,32,22,31
2023-05-05 00:00:00,204,263.0,69,524.0,73,79,2024.0,4080,465.0,103.0,197,888.0,664,1223.0,4764,683,707.0,75,1077.0,1064,24.0,79,495,131,42,92.0,19,67,212.0,132,568,1136.0,37,23,33
2023-05-06 00:00:00,176,274.0,108,343.0,65,77,1691.0,5523,382.0,62.0,168,602.0,557,1055.0,3791,841,1014.0,188,854.0,1103,7.0,85,517,123,62,75.0,18,45,193.0,83,367,872.0,29,16,25
2023-05-07 00:00:00,170,273.0,65,323.0,47,111,1396.0,4777,380.0,66.0,159,619.0,519,992.0,3042,777,1011.0,156,659.0,1063,31.0,72,442,192,47,78.0,18,24,197.0,70,308,715.0,27,13,37
2023-05-08 00:00:00,170,230.0,38,323.0,57,133,1728.0,1627,364.0,127.0,178,773.0,490,947.0,4200,550,531.0,42,915.0,1072,42.0,75,460,100,49,90.0,21,16,170.0,63,419,829.0,26,34,25
2023-05-09 00:00:00,164,279.0,38,366.0,58,130,1992.0,1568,397.0,107.0,159,852.0,540,998.0,4711,582,525.0,48,1060.0,996,41.0,72,459,80,40,87.0,20,17,188.0,69,428,933.0,39,25,34
2023-05-10 00:00:00,164,267.0,28,359.0,42,108,2043.0,2802,411.0,182.0,212,872.0,621,1112.0,4718,647,614.0,82,1081.0,1298,29.0,66,419,96,42,127.0,15,10,203.0,65,409,918.0,64,16,28
2023-05-11 00:00:00,179,255.0,34,385.0,57,151,1972.0,4222,436.0,95.0,276,1016.0,630,1123.0,4484,662,650.0,82,1045.0,1654,18.0,69,451,107,43,113.0,22,4,198.0,59,390,833.0,29,18,26
2023-05-12 00:00:00,295,308.0,50,357.0,62,101,2195.0,3926,451.0,159.0,251,1099.0,785,1364.0,4811,790,796.0,130,1142.0,745,29.0,83,501,128,41,120.0,29,6,217.0,59,413,956.0,34,17,26
2023-05-13 00:00:00,259,295.0,40,443.0,65,87,1783.0,3503,364.0,76.0,176,768.0,645,1230.0,3983,905,1200.0,257,867.0,263,14.0,78,496,101,44,106.0,20,11,258.0,67,350,741.0,28,17,23
2023-05-14 00:00:00,272,256.0,36,364.0,70,262,1640.0,3875,411.0,62.0,174,768.0,575,1075.0,3271,875,1223.0,226,895.0,200,17.0,61,366,117,43,101.0,14,6,254.0,110,272,723.0,25,20,24
2023-05-15 00:00:00,135,969.0,no data,334.0,34,117,3001.0,3066,911.0,173.0,453,1264.0,863,1404.0,4439,534,553.0,46,694.0,246,33.0,70,436,117,14,111.0,16,2,476.0,71,375,893.0,31,9,27
2023-05-16 00:00:00,357,576.0,35,335.0,36,139,706.0,2473,452.0,116.0,157,960.0,592,1134.0,4760,659,666.0,57,422.0,556,13.0,80,495,128,52,106.0,37,7,144.0,147,423,962.0,31,17,33
2023-05-17 00:00:00,389,624.0,31,288.0,38,113,770.0,3546,442.0,119.0,196,938.0,646,1235.0,4788,669,769.0,77,436.0,704,16.0,84,520,102,34,156.0,28,6,9.0,90,430,899.0,65,15,34
2023-05-18 00:00:00,376,583.0,35,270.0,44,124,750.0,1348,471.0,145.0,211,985.0,672,1289.0,4800,743,819.0,123,458.0,751,20.0,87,543,108,55,148.0,18,12,17.0,84,489,880.0,36,19,35
2023-05-19 00:00:00,438,579.0,74,310.0,32,87,903.0,1758,496.0,90.0,226,1067.0,791,1529.0,5058,927,998.0,240,553.0,966,18.0,86,534,104,43,160.0,29,6,286.0,111,522,1062.0,40,25,35
2023-05-20 00:00:00,420,518.0,45,240.0,42,79,635.0,1773,430.0,88.0,183,778.0,616,1129.0,4420,1013,1445.0,386,408.0,1160,15.0,85,534,135,85,117.0,20,6,425.0,126,379,817.0,38,23,37
2023-05-21 00:00:00,229,426.0,51,237.0,39,115,592.0,1873,385.0,76.0,156,707.0,494,1021.0,3551,1034,1710.0,479,423.0,973,9.0,50,322,107,47,104.0,25,4,308.0,104,321,697.0,25,29,39
2023-05-22 00:00:00,232,530.0,64,295.0,58,104,626.0,1884,470.0,95.0,195,831.0,598,1069.0,3384,882,1473.0,341,433.0,734,17.0,50,336,105,28,117.0,28,6,224.0,76,436,858.0,40,36,26
2023-05-23 00:00:00,296,514.0,44,276.0,71,241,770.0,1518,390.0,97.0,167,953.0,574,1070.0,4672,619,672.0,87,476.0,886,32.0,79,487,102,38,130.0,21,4,203.0,114,483,861.0,35,23,39
2023-05-24 00:00:00,324,554.0,32,307.0,37,291,1371.0,1234,514.0,106.0,248,996.0,679,1245.0,4588,685,629.0,78,526.0,1043,36.0,81,499,93,47,190.0,18,11,220.0,97,451,761.0,50,19,32
2023-05-25 00:00:00,356,454.0,48,333.0,46,171,1799.0,1725,629.0,127.0,339,1067.0,690,1275.0,4503,719,729.0,82,668.0,1050,35.0,71,434,110,51,171.0,28,5,191.0,128,467,780.0,37,31,34
2023-05-26 00:00:00,319,386.0,70,357.0,49,127,1764.0,1840,562.0,116.0,265,1078.0,751,1423.0,4710,813,925.0,157,722.0,989,42.0,85,528,79,41,164.0,33,9,228.0,126,460,894.0,37,23,31
2023-05-27 00:00:00,258,414.0,57,232.0,56,96,1490.0,1858,499.0,88.0,175,768.0,609,1210.0,3895,980,1292.0,268,626.0,1117,15.0,82,499,136,69,136.0,22,5,113.0,114,312,636.0,35,27,32
2023-05-28 00:00:00,245,294.0,50,273.0,58,136,1220.0,1954,522.0,63.0,161,618.0,511,1025.0,3336,881,1295.0,257,465.0,969,26.0,54,346,122,55,116.0,18,13,178.0,85,261,661.0,19,24,39
2023-05-29 00:00:00,253,291.0,47,312.0,40,160,1615.0,2088,463.0,88.0,172,920.0,590,1098.0,4504,671,743.0,95,661.0,843,39.0,66,424,113,42,190.0,23,14,322.0,77,406,899.0,39,49,41
2023-05-30 00:00:00,257,354.0,41,328.0,47,169,1706.0,1631,437.0,112.0,180,912.0,572,1075.0,4791,725,830.0,112,664.0,1029,41.0,73,459,109,60,167.0,26,13,239.0,59,395,872.0,28,21,36
2023-05-31 00:00:00,332,326.0,39,423.0,32,163,1786.0,1083,497.0,128.0,223,985.0,657,1181.0,4923,751,900.0,195,644.0,1064,29.0,69,435,102,49,184.0,27,11,332.0,84,427,918.0,25,18,36
2023-06-01 00:00:00,265,375.0,69,353.0,45,181,1718.0,1038,593.0,118.0,216,932.0,654,1191.0,4752,758,844.0,243,603.0,1023,31.0,71,446,107,59,170.0,41,18,225.0,59,428,893.0,42,22,37
2023-06-02 00:00:00,244,471.0,68,365.0,44,128,1870.0,1758,684.0,122.0,241,980.0,692,1351.0,5062,941,1086.0,398,693.0,1050,33.0,87,538,92,53,177.0,32,20,265.0,118,464,993.0,41,19,35
2023-06-03 00:00:00,no data,370.0,55,224.0,48,95,1506.0,1773,521.0,84.0,150,633.0,552,1195.0,3937,910,1360.0,578,501.0,1182,20.0,81,508,142,87,180.0,35,9,272.0,105,380,852.0,28,18,47
2023-06-04 00:00:00,no data,310.0,57,297.0,47,140,1207.0,1873,487.0,80.0,173,647.0,534,1012.0,3479,937,1459.0,616,443.0,880,22.0,49,301,109,60,139.0,38,12,269.0,115,319,954.0,32,16,24
2023-06-05 00:00:00,no data,369.0,49,370.0,33,129,1630.0,1884,536.0,113.0,186,897.0,533,1045.0,4280,709,915.0,344,594.0,819,32.0,67,424,99,37,164.0,19,34,270.0,72,444,920.0,44,22,42
2023-06-06 00:00:00,no data,312.0,46,378.0,27,142,1706.0,no data,514.0,107.0,176,925.0,549,1018.0,4438,611,634.0,172,762.0,1041,20.0,91,570,112,74,180.0,19,27,330.0,148,524,1065.0,29,19,37
2023-06-07 00:00:00,no data,356.0,56,359.0,24,140,1932.0,no data,552.0,118.0,178,912.0,596,1123.0,4596,697,606.0,151,870.0,no data,22.0,80,504,no data,no data,164.0,33,46,312.0,111,480,1024.0,36,15,65
2023-06-08 00:00:00,no data,385.0,61,314.0,47,160,1858.0,no data,660.0,110.0,229,950.0,600,1141.0,4618,794,810.0,158,856.0,no data,28.0,90,553,no data,no data,157.0,24,47,275.0,183,528,1077.0,31,22,70
2023-06-09 00:00:00,no data,419.0,81,374.0,41,93,2103.0,no data,590.0,104.0,213,983.0,724,1319.0,5030,1066,1128.0,315,944.0,no data,31.0,87,538,no data,no data,175.0,60,59,217.0,181,495,1064.0,39,18,87
2023-06-10 00:00:00,no data,351.0,55,232.0,44,95,1651.0,no data,456.0,72.0,156,704.0,625,1201.0,4090,946,1317.0,290,633.0,no data,45.0,96,582,no data,no data,201.0,42,5,205.0,158,399,934.0,35,20,61
2023-06-11 00:00:00,no data,371.0,56,260.0,24,no data,1430.0,no data,435.0,99.0,188,613.0,495,958.0,3276,610,832.0,141,613.0,no data,37.0,69,438,no data,no data,135.0,25,2,272.0,169,351,809.0,26,9,60
2023-06-12 00:00:00,no data,421.0,53,321.0,28,no data,1828.0,no data,525.0,100.0,212,982.0,594,1141.0,5000,652,670.0,522,825.0,no data,18.0,74,458,no data,no data,163.0,32,82,255.0,166,496,1118.0,77,28,69
2023-06-13 00:00:00,no data,370.0,76,357.0,33,no data,1934.0,no data,600.0,141.0,218,979.0,622,1135.0,5223,731,725.0,171,864.0,no data,19.0,84,507,no data,no data,157.0,36,11,231.0,86,445,961.0,64,44,37
2023-06-14 00:00:00,no data,332.0,50,399.0,40,no data,1906.0,no data,574.0,148.0,220,937.0,643,1249.0,5223,729,739.0,95,913.0,no data,29.0,74,450,no data,no data,146.0,42,41,346.0,220,516,1057.0,54,74,46
2023-06-15 00:00:00,no data,353.0,72,395.0,54,no data,2102.0,no data,550.0,122.0,207,957.0,651,1204.0,5026,824,853.0,117,950.0,no data,24.0,73,461,no data,no data,138.0,28,32,341.0,201,470,1036.0,84,41,96
2023-06-16 00:00:00,no data,465.0,80,412.0,33,no data,2202.0,no data,574.0,125.0,248,1007.0,701,1494.0,5389,1117,1139.0,231,1010.0,no data,50.0,90,551,no data,no data,166.0,33,89,274.0,165,523,1051.0,49,32,86
2023-06-17 00:00:00,no data,365.0,57,251.0,35,no data,1805.0,no data,459.0,88.0,175,656.0,617,1334.0,4485,1136,1511.0,259,795.0,no data,16.0,68,432,no data,no data,158.0,34,67,306.0,229,482,1069.0,33,19,72
2023-06-18 00:00:00,no data,370.0,49,293.0,57,no data,1347.0,no data,423.0,71.0,154,604.0,500,1022.0,3732,953,1371.0,273,539.0,no data,13.0,55,348,no data,no data,130.0,21,121,345.0,154,340,771.0,26,13,80
2023-06-19 00:00:00,no data,367.0,57,352.0,110,no data,1979.0,no data,491.0,96.0,191,902.0,586,1135.0,4792,789,905.0,116,967.0,no data,22.0,60,384,no data,no data,190.0,33,53,278.0,170,548,1132.0,26,15,105
2023-06-20 00:00:00,no data,361.0,72,354.0,79,no data,2286.0,no data,548.0,116.0,211,982.0,674,1330.0,5408,935,1133.0,143,1085.0,no data,30.0,89,542,no data,no data,213.0,42,31,216.0,193,541,1106.0,33,13,87
2023-06-21 00:00:00,no data,431.0,55,330.0,50,no data,1544.0,no data,536.0,104.0,199,644.0,526,1077.0,3993,1266,1355.0,258,614.0,no data,16.0,54,337,no data,no data,162.0,30,24,252.0,159,486,1054.0,16,5,82
2023-06-22 00:00:00,no data,419.0,65,376.0,44,no data,2135.0,no data,641.0,117.0,234,1078.0,653,1265.0,5035,760,950.0,145,979.0,no data,32.0,72,455,no data,no data,184.0,24,20,245.0,113,508,1034.0,26,21,99
2023-06-23 00:00:00,no data,487.0,100,375.0,77,no data,2458.0,no data,620.0,112.0,235,1091.0,755,1489.0,5206,923,1108.0,181,1185.0,no data,29.0,77,465,no data,no data,204.0,40,5,273.0,300,584,1190.0,24,7,88
2023-06-24 00:00:00,no data,440.0,62,222.0,68,no data,1887.0,no data,462.0,100.0,172,637.0,683,1369.0,4455,1047,1435.0,320,748.0,no data,16.0,63,404,no data,no data,201.0,20,8,262.0,206,479,1036.0,22,9,75
2023-06-25 00:00:00,no data,426.0,60,279.0,62,no data,1589.0,no data,477.0,115.0,226,972.0,618,1262.0,3673,913,1531.0,341,665.0,no data,20.0,59,374,no data,no data,155.0,34,2,306.0,147,395,900.0,30,13,76
2023-06-26 00:00:00,no data,386.0,64,367.0,42,no data,2076.0,no data,462.0,95.0,202,874.0,634,1264.0,4718,705,805.0,104,974.0,no data,19.0,61,371,no data,no data,152.0,39,8,265.0,164,564,1185.0,40,21,72
2023-06-27 00:00:00,no data,390.0,62,360.0,38,no data,2268.0,no data,510.0,132.0,208,1214.0,628,1209.0,4898,784,1006.0,131,900.0,no data,19.0,78,473,no data,no data,178.0,44,19,219.0,189,545,1122.0,48,15,83
2023-06-28 00:00:00,no data,448.0,43,359.0,59,no data,2151.0,no data,594.0,135.0,265,1074.0,684,1348.0,5015,807,1038.0,146,1004.0,no data,18.0,74,460,no data,no data,175.0,34,6,269.0,147,513,1113.0,38,17,85
2023-06-29 00:00:00,no data,434.0,93,387.0,65,no data,2294.0,no data,612.0,122.0,277,973.0,731,1361.0,5160,867,1110.0,154,1039.0,no data,25.0,76,473,no data,no data,206.0,54,33,324.0,180,584,1248.0,44,21,71
2023-06-30 00:00:00,no data,581.0,97,403.0,35,no data,2224.0,no data,714.0,98.0,339,1052.0,779,1516.0,5079,956,1288.0,278,1048.0,no data,35.0,81,510,no data,no data,279.0,71,39,308.0,190,674,1527.0,40,19,95
2023-07-01 00:00:00,no data,482.0,61,239.0,32,no data,1772.0,no data,495.0,71.0,195,612.0,544,1173.0,3723,974,1375.0,333,789.0,no data,13.0,48,300,no data,no data,131.0,20,27,250.0,160,408,992.0,20,11,81
2023-07-02 00:00:00,no data,454.0,63,251.0,47,no data,1627.0,no data,414.0,78.0,180,611.0,528,1102.0,3549,896,1423.0,371,710.0,no data,11.0,51,319,no data,no data,147.0,34,16,316.0,185,413,898.0,15,13,74
2023-07-03 00:00:00,no data,509.0,81,288.0,54,no data,1737.0,no data,567.0,88.0,194,754.0,569,1120.0,3857,932,1506.0,362,825.0,no data,31.0,73,455,no data,no data,185.0,45,6,330.0,197,556,1213.0,22,13,89
2023-07-04 00:00:00,no data,413.0,55,306.0,46,no data,2070.0,no data,483.0,101.0,214,900.0,621,1221.0,4950,758,882.0,130,1048.0,no data,16.0,75,480,no data,no data,206.0,30,22,262.0,182,616,1324.0,26,15,107
2023-07-05 00:00:00,no data,450.0,88,402.0,42,no data,2116.0,no data,457.0,100.0,217,832.0,655,1341.0,5106,707,900.0,128,897.0,no data,37.0,65,386,no data,no data,178.0,43,33,285.0,180,592,1248.0,32,15,91
2023-07-06 00:00:00,no data,426.0,74,366.0,65,no data,1988.0,no data,505.0,137.0,242,884.0,659,1289.0,5072,796,958.0,149,846.0,no data,25.0,76,474,no data,no data,166.0,50,35,287.0,149,691,1334.0,37,14,86
2023-07-07 00:00:00,no data,528.0,121,452.0,75,no data,2125.0,no data,535.0,108.0,234,918.0,631,1246.0,5260,1002,1121.0,234,795.0,no data,38.0,86,514,no data,no data,161.0,27,31,263.0,159,621,1309.0,28,13,85
2023-07-08 00:00:00,no data,500.0,68,271.0,41,no data,1745.0,no data,452.0,69.0,197,772.0,628,1254.0,4416,1072,1601.0,527,577.0,no data,29.0,79,489,no data,no data,128.0,43,17,262.0,155,432,1078.0,20,12,70
2023-07-09 00:00:00,no data,412.0,103,354.0,45,no data,1396.0,no data,456.0,102.0,214,706.0,550,1055.0,3720,849,1313.0,508,491.0,no data,20.0,60,362,no data,no data,167.0,55,60,256.0,141,506,1127.0,11,7,66
2023-07-10 00:00:00,no data,441.0,89,342.0,59,no data,1843.0,no data,477.0,133.0,248,938.0,600,1146.0,4836,758,925.0,154,756.0,no data,45.0,62,391,no data,no data,213.0,54,51,277.0,138,625,1291.0,25,27,69
2023-07-11 00:00:00,no data,459.0,70,331.0,67,no data,1955.0,no data,489.0,132.0,207,885.0,555,1101.0,5176,792,906.0,129,712.0,no data,29.0,85,531,no data,no data,158.0,42,49,256.0,128,601,1262.0,24,14,93
2023-07-12 00:00:00,no data,369.0,98,365.0,37,no data,1973.0,no data,482.0,105.0,210,908.0,644,1275.0,5344,844,1006.0,141,739.0,no data,21.0,73,456,no data,no data,161.0,35,80,230.0,150,584,1279.0,20,7,81
2023-07-13 00:00:00,no data,451.0,71,333.0,60,no data,2041.0,no data,576.0,129.0,257,957.0,649,1282.0,5204,826,975.0,203,848.0,no data,44.0,80,493,no data,no data,187.0,64,28,213.0,133,565,1207.0,25,5,80
2023-07-14 00:00:00,no data,502.0,119,366.0,47,no data,2115.0,no data,572.0,124.0,248,991.0,702,1470.0,5522,978,1152.0,220,836.0,no data,21.0,74,461,no data,no data,228.0,45,30,257.0,192,574,1179.0,35,14,87
2023-07-15 00:00:00,no data,520.0,60,220.0,46,no data,1851.0,no data,432.0,69.0,172,781.0,630,1199.0,4856,911,1237.0,205,801.0,no data,38.0,83,518,no data,no data,172.0,50,25,273.0,208,519,1161.0,21,7,106
2023-07-16 00:00:00,no data,523.0,80,240.0,39,no data,1491.0,no data,456.0,116.0,224,663.0,553,1097.0,4385,787,1153.0,216,664.0,no data,53.0,64,396,no data,no data,155.0,28,25,216.0,170,432,961.0,28,10,78
2023-07-17 00:00:00,no data,425.0,77,267.0,36,no data,1482.0,no data,596.0,120.0,312,954.0,617,1191.0,4504,700,877.0,101,765.0,no data,36.0,68,419,no data,no data,183.0,31,22,278.0,182,602,1304.0,35,20,82
2023-07-18 00:00:00,no data,473.0,62,362.0,45,no data,1962.0,no data,481.0,117.0,252,884.0,619,1196.0,4486,735,830.0,97,905.0,no data,49.0,81,498,no data,no data,165.0,48,21,311.0,190,617,1256.0,25,9,80
2023-07-19 00:00:00,no data,469.0,68,325.0,50,no data,1984.0,no data,429.0,109.0,223,838.0,644,988.0,4507,702,923.0,90,809.0,no data,57.0,71,432,no data,no data,167.0,44,27,257.0,143,566,1189.0,33,11,101
2023-07-20 00:00:00,no data,498.0,72,361.0,60,no data,2233.0,no data,552.0,140.0,322,859.0,695,1194.0,4466,711,923.0,125,889.0,no data,51.0,81,494,no data,no data,224.0,56,33,265.0,171,602,1238.0,26,10,73
2023-07-21 00:00:00,no data,578.0,76,355.0,58,no data,2422.0,no data,571.0,114.0,286,871.0,734,1326.0,5134,846,978.0,167,943.0,no data,48.0,78,490,no data,no data,230.0,65,14,270.0,181,675,1522.0,26,6,91
2023-07-22 00:00:00,no data,497.0,84,244.0,51,no data,1729.0,no data,434.0,71.0,201,544.0,518,999.0,3687,920,1300.0,255,610.0,no data,30.0,78,487,no data,no data,225.0,43,31,252.0,174,552,1258.0,19,6,105
2023-07-23 00:00:00,no data,437.0,81,295.0,53,no data,1523.0,no data,433.0,80.0,216,590.0,491,922.0,3187,744,1173.0,228,538.0,no data,22.0,72,432,no data,no data,168.0,37,25,281.0,231,452,1100.0,21,9,109
2023-07-24 00:00:00,no data,419.0,83,363.0,59,no data,1943.0,no data,428.0,115.0,245,910.0,688,1237.0,4458,575,837.0,102,688.0,no data,23.0,74,444,no data,no data,176.0,52,33,305.0,214,597,1301.0,27,2,103
2023-07-25 00:00:00,no data,395.0,71,331.0,54,no data,2096.0,no data,379.0,102.0,190,568.0,310,529.0,5123,630,715.0,82,726.0,no data,33.0,91,582,no data,no data,161.0,53,41,251.0,211,615,1318.0,20,9,88
2023-07-26 00:00:00,no data,386.0,74,335.0,46,no data,1987.0,no data,476.0,187.0,274,623.0,580,876.0,4969,729,845.0,115,845.0,no data,39.0,123,756,no data,no data,193.0,50,35,288.0,236,586,1270.0,22,11,132
2023-07-27 00:00:00,no data,400.0,71,364.0,48,no data,2057.0,no data,453.0,114.0,244,544.0,519,853.0,5177,748,890.0,112,823.0,no data,31.0,74,466,no data,no data,216.0,42,17,346.0,286,628,1328.0,13,8,101
2023-07-28 00:00:00,no data,492.0,97,399.0,49,no data,2060.0,no data,484.0,92.0,229,579.0,455,840.0,5480,813,959.0,165,854.0,no data,15.0,82,505,no data,no data,259.0,53,27,296.0,227,599,1311.0,17,9,142
2023-07-29 00:00:00,no data,458.0,66,256.0,52,no data,2026.0,no data,434.0,83.0,189,515.0,391,784.0,5176,812,1086.0,194,759.0,no data,20.0,82,503,no data,no data,206.0,45,35,315.0,207,506,1133.0,13,4,85
2023-07-30 00:00:00,no data,477.0,64,231.0,46,no data,1624.0,no data,358.0,77.0,151,431.0,413,757.0,4888,748,1075.0,225,624.0,no data,22.0,67,422,no data,no data,145.0,31,30,285.0,201,449,1006.0,10,5,96
2023-07-31 00:00:00,no data,508.0,61,319.0,46,no data,2047.0,no data,470.0,130.0,253,591.0,586,967.0,6286,629,691.0,136,828.0,no data,43.0,60,391,no data,no data,197.0,69,99,279.0,192,596,1242.0,24,9,108
2023-08-01 00:00:00,no data,388.0,73,333.0,58,no data,2223.0,no data,485.0,130.0,255,589.0,552,990.0,6118,645,764.0,119,981.0,no data,38.0,71,443,no data,no data,208.0,41,125,280.0,153,580,1233.0,20,10,78
2023-08-02 00:00:00,no data,471.0,61,323.0,48,no data,2236.0,no data,523.0,151.0,267,573.0,555,1012.0,6140,691,806.0,107,1045.0,no data,16.0,70,439,no data,no data,207.0,55,46,281.0,190,596,1280.0,27,14,70
2023-08-03 00:00:00,no data,508.0,85,382.0,64,no data,2268.0,no data,555.0,163.0,293,875.0,835,1498.0,6047,716,788.0,121,967.0,no data,18.0,74,457,no data,no data,230.0,46,38,343.0,210,578,1215.0,23,13,115
2023-08-04 00:00:00,no data,545.0,120,384.0,48,no data,2436.0,no data,606.0,138.0,304,871.0,801,1573.0,6369,882,1066.0,243,1089.0,no data,41.0,75,444,no data,no data,246.0,37,13,425.0,207,589,1297.0,32,21,106
2023-08-05 00:00:00,no data,525.0,57,259.0,56,no data,1898.0,no data,458.0,74.0,157,420.0,592,1161.0,5760,899,1285.0,306,783.0,no data,16.0,75,466,no data,no data,233.0,54,21,481.0,220,504,1132.0,14,7,119
2023-08-06 00:00:00,no data,478.0,65,276.0,60,no data,1555.0,no data,486.0,70.0,216,738.0,562,1108.0,5189,846,1246.0,298,618.0,no data,21.0,57,361,no data,no data,178.0,32,27,459.0,169,433,943.0,17,6,77
2023-08-07 00:00:00,no data,569.0,77,335.0,49,no data,1592.0,no data,529.0,111.0,235,833.0,460,795.0,5224,773,1297.0,266,581.0,no data,25.0,58,378,no data,no data,163.0,77,37,450.0,172,509,1081.0,20,5,63
2023-08-08 00:00:00,no data,454.0,71,369.0,100,no data,2130.0,no data,512.0,151.0,241,928.0,597,1035.0,6569,615,737.0,89,960.0,no data,25.0,74,467,no data,no data,214.0,57,43,341.0,176,570,1254.0,31,14,93
2023-08-09 00:00:00,no data,422.0,69,329.0,85,no data,2127.0,no data,493.0,125.0,228,753.0,628,1130.0,6195,665,809.0,107,1000.0,no data,34.0,95,595,no data,no data,251.0,39,23,276.0,215,669,1428.0,20,13,85
2023-08-10 00:00:00,no data,474.0,43,282.0,63,no data,2046.0,no data,537.0,141.0,259,979.0,678,1323.0,5744,731,738.0,115,951.0,no data,34.0,77,481,no data,no data,215.0,34,29,264.0,199,620,1355.0,42,22,117
2023-08-11 00:00:00,no data,501.0,86,356.0,98,no data,2202.0,no data,584.0,124.0,297,1000.0,720,1432.0,5963,826,985.0,174,1008.0,no data,65.0,100,610,no data,no data,206.0,56,29,281.0,193,628,1343.0,32,15,116
2023-08-12 00:00:00,no data,695.0,80,237.0,60,no data,2844.0,no data,469.0,106.0,222,837.0,664,1259.0,5180,878,1212.0,224,1161.0,no data,91.0,152,930,no data,no data,199.0,35,28,300.0,162,468,1055.0,26,9,73
2023-08-13 00:00:00,no data,1664.0,65,314.0,50,no data,3258.0,no data,524.0,88.0,202,986.0,496,977.0,5279,867,1402.0,268,828.0,no data,34.0,61,376,no data,no data,182.0,35,24,294.0,178,481,1035.0,35,20,73
2023-08-14 00:00:00,no data,0.0,76,306.0,57,no data,1071.0,no data,288.0,65.0,95,859.0,423,957.0,7053,673,787.0,99,220.0,no data,12.0,66,420,no data,no data,279.0,74,13,271.0,170,596,1281.0,18,8,159
2023-08-15 00:00:00,no data,0.0,34,350.0,50,no data,563.0,no data,308.0,128.0,181,961.0,697,1618.0,10258,712,800.0,105,173.0,no data,27.0,49,292,no data,no data,289.0,59,19,238.0,165,554,1119.0,15,9,72
2023-08-16 00:00:00,no data,0.0,60,314.0,60,no data,701.0,no data,1591.0,895.0,1300,1808.0,1732,4004.0,12976,660,811.0,99,145.0,no data,14.0,65,405,no data,no data,245.0,46,17,272.0,156,564,1174.0,24,15,66
2023-08-17 00:00:00,no data,0.0,96,394.0,54,no data,633.0,no data,3826.0,4357.0,2363,2637.0,1385,2955.0,15022,236,289.0,17,149.0,no data,22.0,60,376,no data,no data,264.0,67,46,309.0,155,658,1300.0,34,13,88
2023-08-18 00:00:00,no data,0.0,36,323.0,77,no data,521.0,no data,924.0,113.0,511,894.0,504,1000.0,10054,82,87.0,3,139.0,no data,14.0,54,333,no data,no data,317.0,80,46,292.0,213,783,1477.0,24,12,52
2023-08-19 00:00:00,no data,0.0,27,225.0,49,no data,518.0,no data,406.0,57.0,120,524.0,160,376.0,8278,88,73.0,9,151.0,no data,14.0,55,350,no data,no data,241.0,70,29,209.0,148,573,1124.0,15,5,65
2023-08-20 00:00:00,no data,0.0,36,217.0,65,no data,460.0,no data,387.0,38.0,78,662.0,111,273.0,6676,94,100.0,5,124.0,no data,13.0,51,321,no data,no data,248.0,37,41,281.0,226,552,1048.0,23,13,48
2023-08-21 00:00:00,no data,0.0,21,254.0,40,no data,550.0,no data,309.0,59.0,79,818.0,136,345.0,6606,108,103.0,8,140.0,no data,4.0,50,321,no data,no data,265.0,41,89,270.0,173,599,1185.0,15,7,44
2023-08-22 00:00:00,no data,0.0,33,256.0,83,no data,466.0,no data,318.0,42.0,74,855.0,141,291.0,3342,96,77.0,8,130.0,no data,12.0,40,258,no data,no data,244.0,56,38,258.0,210,492,1022.0,21,12,86
2023-08-23 00:00:00,no data,0.0,47,263.0,53,no data,564.0,no data,310.0,37.0,66,827.0,129,263.0,3188,92,79.0,3,166.0,no data,23.0,57,355,no data,no data,193.0,48,45,266.0,155,538,1179.0,16,8,71
2023-08-24 00:00:00,no data,0.0,52,283.0,42,no data,557.0,no data,291.0,43.0,79,812.0,130,227.0,4875,92,89.0,4,141.0,no data,27.0,60,387,no data,no data,221.0,46,25,242.0,157,588,1279.0,18,12,88
