Date,1-58,1-85,1-322,1-468,1-477,2-10,2-32,2-42,3-026,3-175,3-240,3-324,3-338,4-1,4-10,4-43,5-1,5-19,5-65,5-232,5-257,6-30,6-74,7-35,7-253,8-34,8-106,8-243,8-260,8-268,10-60
2019-09-09 00:00:00,no data,no data,no data,238,108,no data,no data,no data,521.0,264,no data,690,4937,804,998,125,no data,no data,no data,no data,371,no data,no data,100,67.32000000000002,99,98,36.65170068027211,341,no data,40.0
2019-09-10 00:00:00,no data,no data,no data,435,62,no data,no data,no data,449.0,214,no data,670,4921,833,1038,137,no data,no data,no data,no data,403,no data,no data,101,67.32000000000002,73,98,35.36190476190477,329,no data,38.0
2019-09-11 00:00:00,no data,no data,no data,296,43,no data,no data,no data,447.0,227,no data,638,4793,746,904,126,no data,no data,no data,no data,401,no data,no data,90,65.28,58,82,56.1061224489796,522,no data,35.0
2019-09-12 00:00:00,no data,no data,no data,226,64,no data,no data,no data,468.0,271,no data,720,4900,804,955,114,no data,no data,no data,no data,389,no data,no data,105,64.26,37,82,35.46938775510205,330,no data,62.0
2019-09-13 00:00:00,no data,no data,no data,230,83,no data,no data,no data,544.0,258,no data,723,5056,857,1000,194,no data,no data,no data,no data,465,no data,no data,117,67.32000000000002,48,121,42.563265306122446,396,no data,54.0
2019-09-14 00:00:00,no data,no data,no data,181,69,no data,no data,no data,482.0,258,no data,666,3961,969,1076,214,no data,no data,no data,no data,500,no data,no data,94,67.32000000000002,46,132,28.91292517006803,269,no data,49.0
2019-09-15 00:00:00,no data,no data,no data,194,105,no data,no data,no data,447.0,228,no data,607,3408,987,1153,309,no data,no data,no data,no data,367,no data,no data,92,76.50000000000001,52,134,28.0530612244898,261,no data,53.0
2019-09-16 00:00:00,no data,no data,no data,270,94,no data,no data,no data,403.0,217,no data,639,4769,648,823,102,no data,no data,no data,no data,339,no data,no data,105,67.32000000000002,27,143,41.380952380952394,385,no data,61.0
2019-09-17 00:00:00,no data,no data,no data,265,91,no data,no data,no data,437.0,228,no data,612,4624,608,750,68,no data,no data,no data,no data,438,no data,no data,111,67.32000000000002,36,90,41.16598639455782,383,no data,42.0
2019-09-18 00:00:00,no data,no data,no data,268,94,no data,no data,no data,428.0,243,no data,679,4856,691,816,105,no data,no data,no data,no data,389,no data,no data,126,65.28,23,86,37.51156462585035,349,no data,50.0
2019-09-19 00:00:00,no data,no data,no data,252,85,no data,no data,no data,411.0,233,no data,789,4676,697,857,117,no data,no data,no data,no data,437,no data,no data,108,64.26,27,86,51.69931972789116,481,no data,32.0
2019-09-20 00:00:00,no data,no data,no data,232,90,no data,no data,no data,500.0,290,no data,864,5105,796,956,107,no data,no data,no data,no data,443,no data,no data,136,67.32000000000002,39,150,161.76190476190473,no data,no data,62.0
2019-09-21 00:00:00,no data,no data,no data,173,104,no data,no data,no data,439.0,215,no data,794,4184,1004,1106,186,no data,no data,no data,no data,486,no data,no data,114,67.32000000000002,41,116,112.31972789115646,no data,no data,44.0
2019-09-22 00:00:00,no data,no data,no data,208,94,no data,no data,no data,436.0,247,no data,705,3489,1034,1200,252,no data,no data,no data,no data,402,no data,no data,86,76.50000000000001,39,110,145.2095238095238,no data,no data,44.0
2019-09-23 00:00:00,no data,no data,no data,279,86,no data,no data,no data,376.0,203,no data,635,5087,842,1012,140,no data,no data,no data,no data,no data,no data,no data,82,67.32000000000002,no data,no data,no data,no data,no data,26.0
2019-09-24 00:00:00,no data,no data,no data,250,82,no data,no data,no data,406.0,226,no data,976,5032,867,1053,137,no data,no data,no data,no data,no data,no data,no data,115,67.32000000000002,56,102,98,538,917,38.0
2019-09-25 00:00:00,no data,no data,no data,215,70,no data,no data,no data,427.0,210,no data,679,4867,828,973,165,no data,no data,no data,no data,no data,no data,no data,94,65.28,36,83,169,442,815,55.0
2019-09-26 00:00:00,no data,no data,no data,194,88,no data,no data,no data,457.0,271,no data,789,4829,822,977,190,no data,no data,no data,no data,no data,no data,no data,79,64.26,42,81,156,410,719,57.0
2019-09-27 00:00:00,no data,no data,no data,249,91,no data,no data,no data,478.0,240,no data,864,5289,914,1076,190,no data,no data,no data,no data,no data,no data,no data,128,67.32000000000002,100,86,202,479,844,54.0
2019-09-28 00:00:00,no data,no data,no data,153,90,no data,no data,no data,394.0,202,no data,794,4356,970,1116,196,no data,no data,no data,no data,no data,no data,no data,103,67.32000000000002,65,85,131,322,568,53.0
2019-09-29 00:00:00,no data,no data,no data,218,95,no data,no data,no data,360.0,212,no data,854,3720,966,1144,231,no data,no data,no data,no data,no data,no data,no data,87,76.50000000000001,53,70,108,292,424,55.0
2019-09-30 00:00:00,no data,no data,no data,225,74,no data,no data,no data,417.0,191,no data,905,5066,742,880,112,no data,no data,no data,no data,no data,no data,no data,99,67.32000000000002,31,62,157,410,786,46.0
2019-10-01 00:00:00,no data,no data,no data,215,73,no data,no data,no data,346.0,228,no data,792,4936,746,918,133,no data,no data,no data,no data,no data,no data,no data,111,67.32000000000002,55,68,138,382,765,36.0
2019-10-02 00:00:00,no data,no data,no data,247,91,no data,no data,no data,375.0,194,no data,825,4775,740,915,77,no data,no data,no data,no data,no data,no data,no data,95,26.0,26,60,138,374,1036,93.0
2019-10-03 00:00:00,no data,no data,no data,no data,no data,no data,no data,no data,401.0,228,no data,735,4887,818,920,100,no data,no data,no data,no data,no data,no data,no data,90,30.0,24,86,132,404,840,36.0
2019-10-04 00:00:00,no data,no data,no data,no data,no data,no data,no data,no data,423.0,249,no data,858,5063,703,857,78,no data,no data,no data,no data,no data,no data,no data,84,29.0,35,82,154,453,935,58.0
2019-10-05 00:00:00,no data,no data,49,191,94,no data,no data,no data,371.0,192,no data,886,4165,850,995,185,no data,no data,no data,no data,no data,no data,no data,131,47.0,19,79,140,327,530,39.0
2019-10-06 00:00:00,no data,no data,39,213,36,no data,no data,no data,309.0,200,no data,787,3569,752,905,133,no data,no data,no data,no data,no data,no data,no data,92,32.0,50,91,121,302,430,39.0
2019-10-07 00:00:00,no data,no data,44,298,50,no data,no data,no data,342.0,189,no data,673,4798,649,801,97,no data,no data,no data,no data,no data,no data,no data,66,35.0,23,67,162,460,979,45.0
2019-10-08 00:00:00,no data,no data,50,319,62,no data,no data,no data,342.0,203,no data,668,no data,no data,no data,57,no data,no data,no data,no data,no data,no data,no data,70,21.0,27,66,139,434,815,36.0
2019-10-09 00:00:00,no data,no data,41,296,42,no data,no data,no data,385.0,221,no data,700,no data,no data,no data,63,no data,no data,no data,no data,no data,no data,no data,95,26.0,32,68,138,369,746,34.0
2019-10-10 00:00:00,no data,no data,53,268,52,no data,no data,no data,405.0,269,no data,842,4685,670,782,73,no data,no data,no data,no data,no data,no data,no data,90,30.0,29,96,162,427,833,44.0
2019-10-11 00:00:00,no data,no data,81,308,59,no data,no data,no data,470.0,331,no data,1120,4837,647,825,89,no data,no data,no data,no data,no data,no data,no data,82,29.0,9,67,134,364,788,67.0
2019-10-12 00:00:00,no data,no data,38,188,88,no data,no data,no data,446.0,205,no data,no data,3985,870,1018,192,no data,no data,no data,28,21,no data,no data,81,31.0,24,74,102,225,470,49.0
2019-10-13 00:00:00,no data,no data,37,197,61,no data,no data,no data,304.0,199,no data,no data,2816,654,790,175,no data,no data,no data,45,53,no data,no data,80,30.0,29,64,72,215,378,27.0
2019-10-14 00:00:00,no data,no data,57,231,39,no data,no data,no data,391.0,235,no data,no data,2831,648,784,171,no data,no data,no data,66,56,no data,no data,72,18.0,46,77,103,280,430,37.0
2019-10-15 00:00:00,no data,no data,57,231,34,no data,no data,no data,383.0,217,no data,no data,4367,485,640,72,no data,no data,no data,136,120,no data,no data,84,27.0,22,74,116,367,837,35.0
2019-10-16 00:00:00,no data,no data,44,240,36,no data,no data,no data,375.0,220,no data,798,4390,469,583,45,no data,no data,no data,122,361,no data,no data,83,16.0,4,61,130,367,781,38.0
2019-10-17 00:00:00,no data,no data,33,244,54,no data,no data,no data,372.0,198,no data,837,4192,531,639,49,no data,no data,no data,6,1,no data,no data,58,29.0,28,66,132,369,733,47.0
2019-10-18 00:00:00,no data,no data,58,259,43,no data,no data,no data,417.0,221,no data,794,4483,553,660,38,no data,no data,no data,1,0,no data,no data,77,22.0,6,86,140,418,891,58.0
2019-10-19 00:00:00,no data,no data,36,178,58,no data,no data,no data,323.0,183,no data,705,3704,610,696,86,no data,no data,no data,5,4,no data,no data,95,9.0,49,77,131,249,528,35.0
2019-10-20 00:00:00,no data,no data,46,200,57,no data,no data,no data,324.0,202,no data,884,2956,603,703,121,no data,no data,no data,2,0,no data,no data,93,15.0,36,77,76,225,389,37.0
2019-10-21 00:00:00,no data,no data,51,292,41,no data,no data,no data,302.0,149,no data,851,4348,538,684,no data,no data,no data,no data,75,430,no data,no data,70,28.0,48,73,140,417,898,37.0
2019-10-22 00:00:00,no data,no data,30,266,48,no data,no data,no data,315.0,no data,no data,678,4322,600,764,no data,no data,no data,no data,99,90,no data,no data,80,22.0,39,68,156,367,774,21.0
2019-10-23 00:00:00,no data,no data,55,273,50,no data,no data,no data,310.0,no data,no data,672,4234,535,689,no data,no data,no data,no data,62,55,no data,no data,72,18.0,29,78,134,386,829,30.0
2019-10-24 00:00:00,no data,no data,47,289,50,no data,no data,no data,351.0,195,640,688,4355,535,645,68,no data,no data,no data,12,11,no data,no data,87,26.0,23,58,132,351,766,37.0
2019-10-25 00:00:00,no data,no data,61,245,47,no data,no data,no data,410.0,213,709,843,4760,663,779,78,no data,no data,no data,17,18,no data,no data,66,46.0,41,60,116,392,758,40.0
2019-10-26 00:00:00,no data,no data,30,181,68,no data,no data,no data,351.0,133,584,595,3716,590,677,109,no data,no data,no data,2,5,no data,no data,109,21.0,21,70,147,331,603,34.0
2019-10-27 00:00:00,no data,no data,47,202,67,no data,no data,1943,304.0,162,521,819,2807,471,540,89,no data,no data,no data,1,1,no data,no data,91,18.0,41,82,100,268,460,19.0
2019-10-28 00:00:00,no data,no data,33,276,65,no data,no data,1949,293.0,135,668,495,4259,477,592,28,no data,no data,no data,50,36,no data,no data,56,14.0,4,60,103,365,787,34.0
2019-10-29 00:00:00,no data,no data,51,286,60,302,no data,1953,335.0,165,689,744,4369,498,633,32,857,181,57,96,121,no data,no data,72,57.0,80,59,132,366,779,26.0
2019-10-30 00:00:00,no data,no data,38,224,48,306,936,1395,352.0,173,731,846,4291,519,610,52,849,174,55,9,8,no data,77,80,14.0,91,97,98,394,800,28.0
2019-10-31 00:00:00,no data,no data,41,237,63,314,967,991,289.0,137,815,856,4400,510,632,37,913,152,61,189,176,no data,92,67,8.0,50,79,82,375,756,24.0
2019-11-01 00:00:00,no data,no data,66,420,38,360,1039,1751,258.0,181,595,857,4603,558,661,42,1001,187,86,43,42,no data,100,50,20.0,66,69,103,350,754,50.0
2019-11-02 00:00:00,no data,no data,35,264,56,216,744,1797,317.0,169,525,861,3551,544,642,89,658,117,59,78,462,no data,73,96,12.0,71,61,84,209,440,18.0
2019-11-03 00:00:00,no data,no data,25,229,47,241,562,1827,286.0,160,476,436,2978,578,639,109,525,109,72,67,346,no data,48,54,11.0,35,26,39,180,332,7.0
2019-11-04 00:00:00,no data,no data,12,230,30,282,842,1748,278.0,141,643,354,4253,494,589,34,770,141,65,106,221,no data,66,41,9.0,25,16,39,353,773,37.0
2019-11-05 00:00:00,no data,no data,18,203,24,314,880,1785,282.0,188,791,345,4470,617,730,45,752,107,41,32,296,no data,64,63,8.0,33,15,19,325,778,21.0
2019-11-06 00:00:00,no data,no data,11,204,32,302,895,1515,314.0,173,765,515,4348,511,582,43,770,140,48,72,312,no data,102,85,4.0,34,17,16,353,740,20.0
2019-11-07 00:00:00,no data,no data,18,180,29,320,1015,1145,317.0,179,734,395,4046,440,543,34,898,157,65,71,332,no data,83,50,6.0,4,21,13,302,646,32.0
2019-11-08 00:00:00,no data,no data,19,201,46,353,973,1222,378.0,224,825,398,4416,511,651,55,888,165,88,88,306,no data,86,70,6.0,9,17,5,299,737,45.0
2019-11-09 00:00:00,no data,no data,19,151,57,188,720,1862,329.0,147,573,409,3339,552,615,109,665,114,54,42,270,no data,70,73,4.0,10,35,29,206,502,30.0
2019-11-10 00:00:00,no data,no data,10,171,47,227,584,1639,263.0,127,551,494,2777,535,607,132,498,97,52,44,239,no data,37,61,5.0,16,26,31,164,349,15.0
2019-11-11 00:00:00,no data,no data,13,251,42,255,560,1650,317.0,163,586,537,2914,536,610,125,460,128,69,69,221,no data,46,48,8.0,23,26,41,223,477,17.0
2019-11-12 00:00:00,no data,no data,12,198,38,289,852,1858,279.0,159,718,394,4234,505,611,45,773,126,53,57,336,no data,59,48,3.0,16,25,13,279,681,23.0
2019-11-13 00:00:00,no data,no data,9,191,15,244,899,1339,306.0,150,728,446,3895,494,577,40,732,126,52,61,332,no data,73,55,2.0,6,31,25,316,686,28.0
2019-11-14 00:00:00,no data,no data,12,215,11,323,889,1052,322.0,164,757,452,4063,460,567,17,719,107,48,39,271,no data,63,64,14.0,7,21,22,316,674,15.0
2019-11-15 00:00:00,no data,no data,23,218,14,341,997,1599,304.0,179,775,461,3897,457,594,28,894,166,82,87,341,no data,95,42,16.0,12,30,23,369,781,50.0
2019-11-16 00:00:00,no data,no data,13,176,28,271,756,1544,309.0,157,514,793,3152,451,556,53,674,138,64,58,269,no data,94,32,3.0,11,22,26,199,489,35.0
2019-11-17 00:00:00,no data,no data,18,222,21,206,585,1676,248.0,136,498,906,2515,431,480,62,477,82,56,61,236,no data,64,35,5.0,4,32,36,209,381,19.0
2019-11-18 00:00:00,no data,no data,22,289,24,265,820,1787,307.0,139,633,975,4052,457,535,24,697,128,36,48,282,no data,66,25,11.0,10,37,24,390,820,36.0
2019-11-19 00:00:00,no data,no data,16,247,16,250,897,1771,311.0,132,607,862,4015,467,561,35,746,102,42,59,337,no data,67,6,13.0,5,31,34,278,673,29.0
2019-11-20 00:00:00,no data,no data,22,227,18,228,931,1326,291.0,151,725,757,4205,474,592,38,843,156,71,54,300,no data,94,0,9.0,15,36,36,474,678,38.0
2019-11-21 00:00:00,no data,no data,12,228,32,266,815,1071,288.0,173,745,919,4188,480,598,48,602,136,62,97,340,no data,71,12,8.0,12,27,29,538,724,36.0
2019-11-22 00:00:00,no data,no data,17,279,24,255,727,1707,298.0,163,731,1042,4416,519,623,70,457,134,59,85,353,no data,93,69,5.0,10,51,35,487,792,42.0
2019-11-23 00:00:00,no data,no data,8,213,49,219,582,1661,264.0,136,416,1065,3896,623,706,88,343,115,58,59,346,no data,88,63,1.0,21,35,51,225,466,66.0
2019-11-24 00:00:00,no data,no data,17,251,35,184,434,1808,266.0,148,481,1111,2846,571,639,99,256,105,64,60,243,no data,61,112,5.0,20,42,59,253,410,23.0
2019-11-25 00:00:00,no data,no data,27,285,28,264,642,1680,260.0,105,605,1039,4200,457,584,34,406,120,52,78,291,no data,68,33,6.0,6,20,26,383,771,22.0
2019-11-26 00:00:00,no data,no data,17,264,18,223,649,1918,261.0,159,752,1019,4373,512,615,53,349,148,53,62,343,no data,69,51,7.0,11,26,20,318,677,24.0
2019-11-27 00:00:00,no data,no data,18,267,29,257,699,1351,325.0,171,722,947,4343,520,624,29,360,165,56,81,320,no data,83,34,21.0,13,57,36,323,763,30.0
2019-11-28 00:00:00,no data,no data,21,272,19,279,685,927,303.0,181,756,937,4433,497,616,37,370,127,55,69,319,no data,65,53,16.0,29,52,59,328,736,28.0
2019-11-29 00:00:00,no data,no data,41,385,29,304,759,1656,328.0,162,741,512,4686,622,765,61,431,206,91,84,370,no data,94,69,19.0,26,61,74,366,754,38.0
2019-11-30 00:00:00,no data,no data,22,177,30,240,561,1601,285.0,143,542,511,3663,638,741,100,323,157,77,76,301,no data,64,63,15.0,24,66,77,252,432,37.0
2019-12-01 00:00:00,no data,no data,20,241,26,177,417,1733,149.0,137,448,511,2829,530,661,75,202,114,69,69,224,no data,55,39,14.0,13,52,65,235,414,28.0
2019-12-02 00:00:00,no data,no data,22,272,21,253,625,1579,281.0,136,635,543,4186,419,592,23,299,124,56,53,225,no data,61,65,7.0,7,44,59,341,665,48.0
2019-12-03 00:00:00,no data,no data,26,261,22,279,642,1708,299.0,177,705,538,4387,503,661,37,370,139,56,63,302,no data,64,50,17.0,37,57,55,308,637,32.0
2019-12-04 00:00:00,no data,no data,24,262,9,258,710,1181,304.0,165,703,526,4375,506,649,34,367,132,47,52,240,no data,84,35,17.0,25,58,70,304,712,31.0
2019-12-05 00:00:00,no data,no data,30,239,13,275,647,956,278.0,133,654,463,4298,494,647,44,360,142,55,65,253,no data,77,49,23.0,27,63,73,330,741,13.0
2019-12-06 00:00:00,no data,no data,43,244,17,289,725,1602,302.0,175,716,343,4545,506,670,40,321,187,96,94,310,no data,78,55,12.0,23,63,75,373,789,31.0
2019-12-07 00:00:00,no data,no data,24,152,38,207,566,1593,264.0,113,502,496,3468,538,641,56,266,127,68,63,276,no data,66,60,14.0,32,59,73,292,552,30.0
2019-12-08 00:00:00,no data,no data,16,210,25,168,382,1586,233.0,139,429,403,2840,454,587,47,183,83,42,41,203,no data,55,66,6.0,20,63,84,280,431,17.0
2019-12-09 00:00:00,no data,no data,26,232,12,266,632,1546,240.0,133,603,599,4143,454,568,32,282,124,41,39,200,no data,67,61,24.0,20,75,53,361,763,27.0
2019-12-10 00:00:00,no data,no data,25,199,18,235,580,1750,255.0,133,613,796,4359,455,582,24,251,96,37,33,212,no data,65,69,25.0,22,57,67,311,642,30.0
2019-12-11 00:00:00,no data,no data,27,237,11,236,595,1239,276.0,161,642,691,4320,466,644,20,286,117,37,43,227,no data,58,45,17.0,14,66,66,334,656,80.0
2019-12-12 00:00:00,no data,no data,24,199,20,274,618,916,242.0,162,645,600,4560,498,676,46,274,83,39,53,222,no data,56,43,14.0,18,72,69,390,734,40.0
2019-12-13 00:00:00,no data,no data,41,261,26,269,731,1591,285.0,177,636,566,4905,535,716,53,376,123,47,58,264,no data,70,51,24.0,22,89,90,444,733,49.0
2019-12-14 00:00:00,no data,no data,33,171,28,225,545,1562,298.0,138,506,499,3883,574,669,53,301,98,45,47,255,no data,54,51,17.0,25,58,71,317,490,33.0
2019-12-15 00:00:00,no data,no data,31,181,24,204,421,1578,247.0,142,516,542,3156,515,612,51,277,90,43,61,219,no data,36,63,19.0,34,63,56,233,358,23.0
2019-12-16 00:00:00,no data,no data,33,206,21,240,623,1534,264.0,142,665,696,4444,485,629,38,363,114,55,56,232,no data,54,55,7.0,25,48,56,317,643,40.0
2019-12-17 00:00:00,no data,no data,36,192,9,252,614,1511,265.0,161,719,480,4534,491,592,37,327,110,42,47,286,no data,77,41,15.0,15,50,53,303,636,28.0
2019-12-18 00:00:00,no data,no data,29,212,31,245,600,997,279.0,157,651,428,4235,478,588,27,296,118,55,53,253,no data,62,37,11.0,24,47,42,284,549,26.0
2019-12-19 00:00:00,no data,no data,41,221,52,312,706,814,339.0,210,772,387,4699,527,656,51,345,136,72,75,291,no data,74,62,22.0,23,44,51,315,598,24.0
2019-12-20 00:00:00,no data,no data,54,226,47,350,742,1147,415.0,252,738,619,4993,555,719,42,367,185,88,79,278,no data,109,67,26.0,25,82,107,361,681,36.0
2019-12-21 00:00:00,no data,no data,42,143,46,288,618,1229,452.0,233,576,444,3847,568,683,54,259,132,64,64,285,no data,94,62,17.0,21,102,115,303,492,26.0
2019-12-22 00:00:00,no data,no data,51,171,35,235,426,681,321.0,183,563,287,2998,539,654,64,172,101,67,54,251,no data,66,62,22.0,23,65,65,249,381,22.0
2019-12-23 00:00:00,no data,no data,48,222,51,283,585,861,328.0,156,561,330,4488,538,703,48,283,153,75,68,253,no data,92,87,33.0,28,90,96,354,624,36.0
2019-12-24 00:00:00,no data,no data,29,150,37,191,530,1052,283.0,106,586,324,3754,633,752,56,227,106,53,33,302,no data,78,55,14.0,15,78,81,227,379,27.0
2019-12-25 00:00:00,no data,no data,12,63,12,52,236,816,138.0,39,462,488,1705,478,547,59,112,48,20,21,142,no data,45,34,5.0,14,51,41,92,183,6.0
2019-12-26 00:00:00,no data,no data,22,116,22,144,411,729,206.0,99,532,589,2710,620,746,90,166,85,54,57,194,no data,55,68,13.0,24,51,54,172,316,23.0
2019-12-27 00:00:00,no data,no data,35,168,42,202,520,1081,280.0,148,569,664,3836,649,715,86,293,143,60,47,305,no data,70,55,16.0,16,77,84,268,514,26.0
2019-12-28 00:00:00,no data,no data,38,104,18,207,434,1134,303.0,145,549,783,3033,665,760,114,186,73,42,35,248,no data,56,53,12.0,2,59,35,190,354,31.0
2019-12-29 00:00:00,no data,no data,35,135,39,195,370,no data,276.0,138,482,682,2636,566,665,81,166,68,48,50,188,no data,36,89,16.0,23,66,60,195,344,24.0
2019-12-30 00:00:00,no data,no data,29,156,53,no data,540,no data,272.0,141,581,611,3907,604,743,85,250,104,43,44,209,no data,65,89,18.0,31,116,125,322,600,47.0
2019-12-31 00:00:00,no data,no data,41,152,67,no data,483,no data,291.0,115,526,606,3665,632,725,102,250,110,48,42,302,no data,57,48,12.0,33,114,106,320,611,32.0
2020-01-01 00:00:00,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AADT,289.1808033705963,336.78835308187564,45.29019607843137,222.98333333333332,52.107438016528924,401.20195302929545,1056.503125396003,1523.206740133639,387.84657534246577,205.62809917355372,602.6613418530352,578.937673130194,4357.300275482094,686.9283746556474,808.7768595041322,163.03591160220995,478.04577219966257,118.03571428571429,49.67261904761905,145.9825327510917,338.9675675675676,31.278846153846153,50.808383233532936,74.96408839779005,39.19238356164383,38.81408450704225,90.81971830985916,78.95646258503398,559.233918128655,783.2301255230126,46.45753424657534
% Data ,28.688524590163933,28.688524590163933,69.94535519125684,49.45355191256831,99.4535519125683,45.62841530054645,44.80874316939891,45.90163934426229,100.0,99.4535519125683,85.79234972677595,98.90710382513662,99.4535519125683,99.4535519125683,99.4535519125683,99.18032786885246,46.17486338797814,46.17486338797814,46.17486338797814,62.841530054644814,50.81967213114754,28.688524590163933,45.90163934426229,99.18032786885246,100.0,97.26775956284153,97.26775956284153,96.17486338797814,93.71584699453553,65.57377049180327,100.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,261,261,110,185,2,199,202,198,0.0,2,52,4,2,2,2,3,197,197,197,136,180,261,198,3,0.0,10,10,14,23,126,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,68.8125,216.26666666666668,59.80434782608695,,,,474.5652173913044,225.18478260869566,612.8586956521739,602.0760869565217,4714.130434782609,830.75,970.195652173913,183.1195652173913,,,,,432.5975609756098,,,98.6086956521739,80.8571739130435,71.4578313253012,143.15662650602408,86.71604236631363,746.945205479452,,59.93478260869565
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,92,92,76,32,0,92,92,92,0.0,0,0,0,0,0,0,0,92,92,92,92,10,92,92,0,0.0,9,9,13,19,92,0.0
