Date,1-58,1-85,1-322,1-468,1-477,2-10,2-32,2-42,3-026,3-175,3-240,3-324,3-338,4-1,4-10,4-43,5-1,5-19,5-65,5-232,5-257,6-30,6-74,7-35,7-253,8-34,8-106,8-243,8-260,8-268,10-60
2020-04-10 00:00:00,285.59491102155476,336.25088912323724,16,152.0,45.0,no data,341.0,1105.0,297.0,86.0,408.0,492.0,2206.0,679.0,694.0,165.0,173,80.0,36.0,25.0,248.0,no data,49.0,86.0,7.0,35,56.0,79.0,183.0,404,11.0
2020-04-11 00:00:00,324.896962996998,379.9198357626186,28,199.0,110.0,no data,462.0,1214.0,282.0,100.0,510.0,503.0,2491.0,723.0,735.0,193.0,265,107.0,42.0,47.0,241.0,no data,76.0,90.0,35.0,50,78.0,116.0,262.0,519,22.0
2020-04-12 00:00:00,328.39047872814854,382.53997256098154,15,160.0,54.0,no data,311.0,891.0,287.0,54.0,452.0,501.0,1752.0,635.0,638.0,221.0,202,85.0,23.0,34.0,277.0,no data,54.0,52.0,6.0,53,63.0,124.0,155.0,321,7.0
2020-04-13 00:00:00,358.9587413757156,413.1082352085486,21,235.0,64.0,no data,400.0,1164.0,296.0,94.0,480.0,500.0,2269.0,652.0,712.0,200.0,247,85.0,25.0,36.0,281.0,no data,65.0,48.0,20.0,41,121.0,103.0,225.0,461,11.0
2020-04-14 00:00:00,406.9002493765586,468.2817955112219,39,264.0,65.0,no data,560.0,1491.0,319.0,110.0,493.0,441.0,2631.0,393.0,389.0,57.0,334,88.0,30.0,31.0,303.0,no data,68.0,94.0,31.0,29,184.0,105.0,283.0,650,16.0
2020-04-15 00:00:00,372.2493765586034,433.6309226932668,52,284.0,86.0,no data,575.0,1574.0,261.0,99.0,549.0,447.0,2931.0,540.0,488.0,54.0,441,128.0,34.0,55.0,281.0,no data,78.0,62.0,22.0,21,165.0,101.0,281.0,607,24.0
2020-04-16 00:00:00,366.30922693266825,424.7206982543641,50,329.0,95.0,no data,670.0,1664.0,319.0,103.0,592.0,366.0,2881.0,458.0,462.0,53.0,399,141.0,34.0,47.0,272.0,no data,82.0,83.0,19.0,9,174.0,91.0,235.0,550,13.0
2020-04-17 00:00:00,341.5586034912718,401.9501246882793,46,313.0,77.0,no data,581.0,1738.0,349.0,106.0,597.0,392.0,3167.0,592.0,594.0,85.0,414,120.0,38.0,31.0,258.0,no data,100.0,112.0,32.0,23,181.0,127.0,280.0,572,17.0
2020-04-18 00:00:00,323.73815461346635,381.1596009975062,20,217.0,80.0,no data,547.0,1432.0,261.0,123.0,499.0,377.0,2281.0,709.0,704.0,188.0,427,116.0,31.0,48.0,241.0,no data,91.0,73.0,16.0,17,184.0,125.0,227.0,432,31.0
2020-04-19 00:00:00,368.28927680797995,430.6608478802992,8,189.0,62.0,no data,417.0,1068.0,271.0,67.0,450.0,397.0,2024.0,916.0,1011.0,270.0,335,77.0,22.0,48.0,277.0,no data,42.0,67.0,6.0,47,127.0,85.0,136.0,286,10.0
2020-04-20 00:00:00,372.2493765586034,433.6309226932668,18,184.0,80.0,no data,618.0,1531.0,302.0,92.0,552.0,374.0,2907.0,538.0,611.0,71.0,476,76.0,29.0,32.0,281.0,no data,76.0,59.0,7.0,14,143.0,86.0,249.0,505,24.0
2020-04-21 00:00:00,406.9002493765586,468.2817955112219,26,180.0,45.0,no data,710.0,1597.0,300.0,98.0,590.0,391.0,2933.0,550.0,624.0,57.0,591,103.0,33.0,40.0,303.0,no data,92.0,115.0,14.0,42,158.0,91.0,230.0,467,16.0
2020-04-22 00:00:00,372.2493765586034,433.6309226932668,13,142.0,40.0,no data,662.0,1553.0,357.0,117.0,693.0,388.0,2997.0,627.0,632.0,70.0,611,123.0,32.0,38.0,281.0,no data,91.0,79.0,20.0,85,200.0,136.0,231.0,461,13.0
2020-04-23 00:00:00,366.30922693266825,424.7206982543641,30,181.0,38.0,no data,760.0,1614.0,357.0,129.0,656.0,382.0,3009.0,696.0,708.0,75.0,671,135.0,39.0,49.0,272.0,no data,88.0,102.0,32.0,47,160.0,117.0,231.0,529,4.0
2020-04-24 00:00:00,341.5586034912718,401.9501246882793,17,143.0,46.0,no data,740.0,1682.0,301.0,108.0,599.0,381.0,3058.0,712.0,783.0,102.0,699,140.0,40.0,47.0,258.0,no data,104.0,111.0,8.0,37,198.0,142.0,311.0,649,38.0
2020-04-25 00:00:00,323.73815461346635,381.1596009975062,9,103.0,40.0,no data,463.0,929.0,304.0,99.0,446.0,390.0,2385.0,769.0,828.0,152.0,424,86.0,32.0,76.0,241.0,no data,86.0,116.0,6.0,68,148.0,115.0,259.0,469,51.0
2020-04-26 00:00:00,368.28927680797995,430.6608478802992,13,145.0,41.0,no data,481.0,987.0,325.0,101.0,478.0,402.0,2079.0,932.0,994.0,258.0,433,83.0,31.0,42.0,277.0,no data,60.0,56.0,8.0,45,128.0,81.0,150.0,303,119.0
2020-04-27 00:00:00,372.2493765586034,433.6309226932668,13,242.0,31.0,no data,716.0,1683.0,371.0,114.0,567.0,383.0,2985.0,648.0,716.0,73.0,623,98.0,33.0,47.0,281.0,no data,75.0,52.0,16.0,27,149.0,105.0,243.0,649,79.0
2020-04-28 00:00:00,406.9002493765586,468.2817955112219,12,288.0,68.0,no data,790.0,1896.0,406.0,138.0,604.0,365.0,3054.0,775.0,813.0,108.0,758,129.0,35.0,52.0,303.0,no data,104.0,79.0,13.0,28,170.0,122.0,284.0,593,80.0
2020-04-29 00:00:00,372.2493765586034,433.6309226932668,16,320.0,63.0,no data,817.0,1883.0,428.0,131.0,598.0,383.0,3318.0,764.0,855.0,137.0,735,148.0,47.0,63.0,281.0,no data,119.0,104.0,18.0,13,70.0,83.0,320.0,637,92.0
2020-04-30 00:00:00,366.30922693266825,424.7206982543641,13,242.0,31.0,no data,795.0,1829.0,344.0,139.0,614.0,419.0,3211.0,692.0,781.0,97.0,744,129.0,40.0,76.0,272.0,no data,112.0,76.0,11.0,35,87.0,115.0,249.0,529,87.0
2020-05-01 00:00:00,341.5586034912718,401.9501246882793,16,486.0,51.0,no data,871.0,2083.0,344.0,150.0,650.0,354.0,3533.0,798.0,883.0,111.0,802,192.0,42.0,75.0,258.0,no data,110.0,69.0,15.0,37,86.0,143.0,333.0,685,53.0
2020-05-02 00:00:00,430.6608478802992,504.9127182044887,17,377.0,84.0,no data,842.0,1804.0,471.0,151.0,624.0,487.0,2750.0,935.0,1014.0,220.0,846,133.0,55.0,95.0,315.0,no data,120.0,91.0,18.0,28,81.0,120.0,252.0,472,45.0
2020-05-03 00:00:00,489.072319201995,575.2044887780548,10,308.0,73.0,no data,893.0,2442.0,463.0,121.0,515.0,470.0,2350.0,939.0,1079.0,308.0,1166,113.0,41.0,92.0,357.0,no data,115.0,90.0,7.0,21,50.0,76.0,155.0,292,57.0
2020-05-04 00:00:00,499.96259351620944,581.14463840399,11,329.0,94.0,no data,942.0,2772.0,380.0,110.0,642.0,589.0,3083.0,650.0,739.0,108.0,1017,125.0,38.0,61.0,363.0,no data,120.0,45.0,9.0,11,78.0,115.0,286.0,599,47.0
2020-05-05 00:00:00,542.5336658354115,628.6658354114713,11,311.0,97.0,no data,980.0,1240.0,443.0,111.0,617.0,573.0,3413.0,634.0,791.0,102.0,1040,162.0,43.0,76.0,392.0,no data,130.0,59.0,11.0,4,76.0,73.0,264.0,550,35.0
2020-05-06 00:00:00,499.96259351620944,581.14463840399,19,239.0,62.0,no data,697.0,2106.0,494.0,122.0,764.0,556.0,3243.0,639.0,766.0,97.0,612,115.0,38.0,69.0,364.0,no data,119.0,62.0,10.0,70,48.0,74.0,205.0,477,42.0
2020-05-07 00:00:00,484.1221945137157,568.2743142144637,21,303.0,108.0,no data,717.0,1908.0,503.0,137.0,667.0,571.0,3313.0,699.0,810.0,111.0,672,175.0,37.0,64.0,357.0,no data,144.0,91.0,15.0,9,59.0,86.0,226.0,564,14.0
2020-05-08 00:00:00,296.9488371477939,no data,22,246.0,101.0,no data,857.0,2018.0,527.0,150.0,650.0,656.0,3442.0,704.0,846.0,220.0,777,192.0,77.0,106.0,337.0,no data,165.0,80.0,11.0,35,56.0,79.0,221.0,537,37.0
2020-05-09 00:00:00,341.49116271996303,no data,31,204.0,134.0,no data,705.0,1615.0,532.0,151.0,624.0,709.0,3031.0,912.0,1082.0,308.0,759,155.0,64.0,77.0,319.0,no data,141.0,87.0,10.0,50,78.0,116.0,213.0,414,36.0
2020-05-10 00:00:00,345.8580573839011,no data,8,215.0,90.0,no data,546.0,1237.0,480.0,121.0,515.0,572.0,2378.0,1044.0,1266.0,49.0,593,148.0,54.0,88.0,361.0,no data,80.0,87.0,4.0,53,63.0,124.0,168.0,352,51.0
2020-05-11 00:00:00,374.6795621658929,no data,19,255.0,91.0,no data,757.0,1894.0,451.0,110.0,642.0,661.0,3177.0,703.0,801.0,134.0,717,180.0,45.0,41.0,364.0,no data,115.0,50.0,14.0,41,121.0,103.0,249.0,486,51.0
2020-05-12 00:00:00,345.8580573839011,no data,52,304.0,54.0,no data,800.0,1947.0,461.0,111.0,617.0,657.0,3253.0,692.0,823.0,101.0,738,214.0,60.0,52.0,392.0,no data,117.0,59.0,11.0,29,184.0,105.0,230.0,no data,39.0
2020-05-13 00:00:00,323.1502051314228,no data,20,250.0,36.0,no data,906.0,1722.0,478.0,149.0,669.0,725.0,3287.0,650.0,812.0,51.0,841,185.0,40.0,63.0,364.0,no data,117.0,62.0,10.0,21,165.0,101.0,231.0,no data,44.0
2020-05-14 00:00:00,301.31573181173206,no data,25,337.0,44.0,no data,994.0,1879.0,479.0,159.0,671.0,842.0,3238.0,598.0,709.0,40.0,911,220.0,58.0,76.0,357.0,no data,124.0,91.0,15.0,9,174.0,91.0,231.0,no data,33.0
2020-05-15 00:00:00,285.59491102155476,no data,39,378.0,30.0,no data,990.0,1923.0,578.0,201.0,826.0,1069.0,3595.0,723.0,889.0,79.0,970,332.0,121.0,75.0,337.0,no data,139.0,80.0,11.0,23,181.0,127.0,311.0,no data,32.0
2020-05-16 00:00:00,324.896962996998,no data,73,182.0,39.0,no data,737.0,1362.0,584.0,350.0,626.0,898.0,3002.0,883.0,1004.0,97.0,683,207.0,73.0,95.0,319.0,no data,144.0,116.0,36.0,17,184.0,125.0,259.0,no data,34.0
2020-05-17 00:00:00,328.39047872814854,no data,49,185.0,47.0,no data,614.0,1137.0,476.0,184.0,618.0,930.0,2380.0,947.0,1133.0,129.0,614,156.0,52.0,92.0,361.0,no data,131.0,108.0,17.0,47,127.0,85.0,150.0,no data,61.0
2020-05-18 00:00:00,358.9587413757156,no data,50,197.0,42.0,no data,543.0,1090.0,423.0,148.0,621.0,842.0,2207.0,693.0,876.0,329.0,590,170.0,63.0,61.0,364.0,no data,88.0,94.0,27.0,14,143.0,86.0,243.0,no data,81.0
2020-05-19 00:00:00,328.39047872814854,no data,55,228.0,33.0,no data,817.0,1848.0,454.0,271.0,624.0,835.0,3704.0,656.0,794.0,349.0,816,172.0,56.0,76.0,392.0,no data,127.0,119.0,24.0,42,158.0,73.0,284.0,no data,47.0
2020-05-20 00:00:00,323.1502051314228,no data,44,220.0,48.0,no data,853.0,1867.0,424.0,148.0,750.0,815.0,3806.0,748.0,894.0,282.0,862,186.0,63.0,69.0,364.0,no data,115.0,78.0,22.0,85,48.0,74.0,320.0,no data,65.0
2020-05-21 00:00:00,301.31573181173206,no data,35,216.0,18.0,no data,913.0,1973.0,447.0,133.0,718.0,714.0,3572.0,726.0,866.0,54.0,869,175.0,73.0,64.0,431.0,no data,112.0,50.0,28.0,47,59.0,86.0,249.0,no data,43.0
2020-05-22 00:00:00,285.59491102155476,no data,65,236.0,54.0,no data,897.0,1982.0,487.0,158.0,698.0,647.0,3937.0,856.0,995.0,45.0,881,185.0,88.0,83.0,393.0,no data,127.0,61.0,27.0,37,56.0,79.0,333.0,no data,44.0
2020-05-23 00:00:00,324.896962996998,no data,57,207.0,44.0,no data,751.0,1597.0,497.0,159.0,621.0,767.0,3377.0,1033.0,1151.0,66.0,701,187.0,62.0,78.0,492.0,no data,131.0,28.0,25.0,50,78.0,116.0,252.0,no data,29.0
2020-05-24 00:00:00,328.39047872814854,no data,41,176.0,52.0,no data,645.0,1304.0,442.0,149.0,605.0,686.0,2629.0,1036.0,1207.0,110.0,684,152.0,57.0,80.0,409.0,no data,98.0,30.0,13.0,53,63.0,124.0,155.0,no data,57.0
2020-05-25 00:00:00,358.9587413757156,no data,42,243.0,41.0,no data,856.0,1816.0,443.0,157.0,624.0,731.0,3677.0,703.0,855.0,170.0,792,155.0,55.0,79.0,345.0,no data,107.0,39.0,25.0,41,121.0,103.0,286.0,no data,39.0
2020-05-26 00:00:00,406.9002493765586,no data,42,203.0,34.0,no data,836.0,1936.0,461.0,140.0,618.0,692.0,3757.0,752.0,861.0,230.0,837,138.0,48.0,64.0,585.0,no data,71.0,47.0,27.0,29,184.0,105.0,264.0,no data,31.0
2020-05-27 00:00:00,372.2493765586034,no data,49,219.0,132.0,no data,950.0,1956.0,471.0,173.0,674.0,583.0,3691.0,846.0,972.0,72.0,839,171.0,56.0,71.0,343.0,no data,89.0,48.0,14.0,21,165.0,101.0,205.0,no data,42.0
2020-05-28 00:00:00,366.30922693266825,no data,54,236.0,137.0,no data,889.0,2056.0,463.0,106.0,659.0,576.0,3678.0,824.0,1055.0,68.0,803,162.0,39.0,69.0,432.0,no data,106.0,43.0,26.0,9,174.0,91.0,226.0,no data,53.0
2020-05-29 00:00:00,341.5586034912718,no data,65,276.0,193.0,no data,1040.0,2196.0,458.0,133.0,719.0,734.0,4137.0,946.0,1130.0,44.0,1002,220.0,86.0,104.0,449.0,no data,124.0,39.0,39.0,23,181.0,104.0,221.0,no data,92.0
2020-05-30 00:00:00,323.73815461346635,no data,58,215.0,216.0,no data,813.0,1718.0,529.0,233.0,602.0,711.0,3459.0,1235.0,1489.0,49.0,763,222.0,65.0,122.0,472.0,no data,116.0,35.0,33.0,17,71.0,131.0,265.0,no data,44.0
2020-05-31 00:00:00,368.28927680797995,no data,48,237.0,118.0,no data,614.0,1137.0,441.0,187.0,643.0,620.0,2624.0,922.0,1154.0,133.0,614,156.0,68.0,87.0,254.0,no data,83.0,20.0,13.0,47,23.0,154.0,196.0,no data,43.0
2020-06-01 00:00:00,372.2493765586034,no data,38,255.0,66.0,no data,543.0,1090.0,268.0,193.0,601.0,574.0,3796.0,551.0,689.0,163.0,590,170.0,97.0,57.0,289.0,no data,76.0,48.0,20.0,14,22.0,85.0,321.0,no data,45.0
2020-06-02 00:00:00,406.9002493765586,no data,46,208.0,52.0,no data,817.0,1848.0,437.0,153.0,643.0,605.0,4296.0,749.0,883.0,153.0,816,172.0,71.0,63.0,345.0,no data,102.0,44.0,27.0,112,34.0,75.0,289.0,no data,38.0
2020-06-03 00:00:00,372.2493765586034,no data,45,208.0,51.0,no data,853.0,1867.0,462.0,153.0,727.0,618.0,4078.0,774.0,919.0,71.0,862,186.0,67.0,70.0,348.0,no data,92.0,32.0,19.0,5,40.0,78.0,267.0,no data,43.0
2020-06-04 00:00:00,366.30922693266825,no data,47,268.0,91.0,no data,913.0,1973.0,406.0,281.0,636.0,629.0,4189.0,783.0,945.0,59.0,869,175.0,105.0,61.0,311.0,no data,103.0,39.0,24.0,53,57.0,99.0,291.0,no data,33.0
2020-06-05 00:00:00,341.5586034912718,no data,59,178.0,59.0,no data,897.0,1982.0,469.0,176.0,719.0,597.0,4422.0,932.0,1034.0,75.0,881,185.0,73.0,112.0,408.0,no data,119.0,50.0,17.0,69,87.0,142.0,380.0,no data,62.0
2020-06-06 00:00:00,323.73815461346635,no data,35,151.0,130.0,no data,751.0,1597.0,487.0,287.0,646.0,619.0,3696.0,1274.0,1576.0,44.0,701,187.0,112.0,110.0,352.0,no data,98.0,21.0,15.0,98,91.0,164.0,251.0,no data,31.0
2020-06-07 00:00:00,368.28927680797995,no data,50,131.0,52.0,no data,645.0,1304.0,401.0,172.0,563.0,521.0,2907.0,970.0,1378.0,117.0,684,152.0,90.0,88.0,290.0,no data,74.0,24.0,10.0,116,73.0,148.0,194.0,no data,22.0
2020-06-08 00:00:00,372.2493765586034,no data,32,163.0,32.0,no data,856.0,1816.0,350.0,189.0,563.0,487.0,3807.0,599.0,858.0,214.0,792,155.0,113.0,65.0,250.0,no data,105.0,38.0,17.0,62,113.0,133.0,349.0,no data,49.0
2020-06-09 00:00:00,406.9002493765586,no data,58,146.0,43.0,no data,836.0,1936.0,383.0,156.0,657.0,526.0,3998.0,597.0,876.0,232.0,837,138.0,61.0,45.0,334.0,no data,92.0,44.0,25.0,25,88.0,94.0,291.0,no data,51.0
2020-06-10 00:00:00,372.2493765586034,no data,67,186.0,27.0,no data,950.0,1956.0,444.0,136.0,694.0,600.0,4223.0,765.0,941.0,86.0,839,171.0,71.0,70.0,364.0,no data,114.0,39.0,25.0,20,66.0,115.0,277.0,no data,61.0
2020-06-11 00:00:00,366.30922693266825,no data,71,199.0,43.0,no data,889.0,2056.0,578.0,142.0,658.0,555.0,4221.0,779.0,952.0,89.0,803,162.0,85.0,85.0,371.0,no data,97.0,54.0,43.0,31,84.0,186.0,347.0,no data,41.0
2020-06-12 00:00:00,341.5586034912718,no data,98,185.0,43.0,no data,1040.0,2196.0,549.0,158.0,790.0,660.0,4871.0,1133.0,1416.0,103.0,1002,220.0,50.0,101.0,396.0,no data,123.0,63.0,37.0,23,86.0,212.0,461.0,no data,53.0
2020-06-13 00:00:00,129.0,no data,77,162.0,32.0,284,751.0,1597.0,536.0,210.0,629.0,597.0,3908.0,1294.0,1677.0,93.0,701,187.0,69.0,85.0,386.0,no data,94.0,30.0,24.0,41,83.0,223.0,343.0,no data,48.0
2020-06-14 00:00:00,134.0,no data,56,167.0,45.0,245,645.0,1304.0,420.0,154.0,582.0,480.0,3163.0,930.0,1360.0,229.0,684,152.0,82.0,80.0,296.0,no data,87.0,23.0,25.0,36,67.0,162.0,251.0,no data,35.0
2020-06-15 00:00:00,249.0,no data,36,193.0,57.0,324,856.0,1816.0,414.0,181.0,581.0,534.0,4119.0,562.0,788.0,298.0,792,155.0,96.0,70.0,267.0,no data,90.0,35.0,21.0,19,51.0,94.0,457.0,no data,43.0
2020-06-16 00:00:00,310.0,no data,36,179.0,42.0,318,836.0,1936.0,415.0,181.0,687.0,576.0,4430.0,739.0,999.0,379.0,837,138.0,78.0,87.0,368.0,no data,111.0,46.0,12.0,24,75.0,101.0,413.0,no data,51.0
2020-06-17 00:00:00,129.0,no data,22,222.0,33.0,362,950.0,1956.0,417.0,185.0,726.0,519.0,4471.0,802.0,1071.0,116.0,839,171.0,88.0,82.0,339.0,no data,126.0,38.0,11.0,22,67.0,128.0,432.0,no data,44.0
2020-06-18 00:00:00,246.0,no data,28,443.0,38.0,337,889.0,2056.0,465.0,183.0,639.0,556.0,4578.0,899.0,1102.0,90.0,803,162.0,52.0,76.0,388.0,no data,189.0,50.0,11.0,33,69.0,129.0,390.0,no data,52.0
2020-06-19 00:00:00,174.0,no data,50,430.0,35.0,393,1040.0,2196.0,486.0,240.0,824.0,663.0,5079.0,1172.0,1465.0,117.0,1002,220.0,64.0,117.0,411.0,no data,210.0,46.0,17.0,25,113.0,129.0,405.0,no data,75.0
2020-06-20 00:00:00,129.0,no data,88,474.0,52.0,309,813.0,1718.0,551.0,211.0,579.0,597.0,4151.0,1330.0,1701.0,156.0,763,222.0,93.0,110.0,419.0,no data,280.0,19.0,30.0,25,278.0,161.0,242.0,no data,59.0
2020-06-21 00:00:00,134.0,no data,72,421.0,53.0,234,614.0,1137.0,417.0,174.0,615.0,471.0,3174.0,1242.0,1716.0,341.0,614,156.0,83.0,84.0,307.0,no data,228.0,25.0,63.0,34,187.0,149.0,188.0,no data,48.0
2020-06-22 00:00:00,148.0,no data,69,471.0,28.0,207,543.0,1090.0,478.0,242.0,645.0,570.0,3518.0,900.0,1335.0,335.0,590,170.0,89.0,103.0,327.0,no data,137.0,30.0,30.0,27,165.0,141.0,303.0,no data,45.0
2020-06-23 00:00:00,194.0,no data,57,319.0,41.0,310,817.0,1848.0,465.0,189.0,731.0,534.0,4514.0,705.0,971.0,313.0,816,172.0,81.0,79.0,397.0,no data,112.0,113.0,27.0,20,206.0,68.0,471.0,no data,41.0
2020-06-24 00:00:00,98.0,no data,48,340.0,82.0,323,853.0,1867.0,453.0,193.0,675.0,526.0,4294.0,733.0,942.0,104.0,862,186.0,125.0,72.0,361.0,no data,120.0,73.0,17.0,5,179.0,217.0,434.0,no data,84.0
2020-06-25 00:00:00,198.0,no data,72,397.0,71.0,345,913.0,1973.0,439.0,198.0,775.0,607.0,4660.0,836.0,1008.0,113.0,869,175.0,52.0,101.0,328.0,no data,99.0,78.0,46.0,8,92.0,214.0,512.0,no data,83.0
2020-06-26 00:00:00,114.0,no data,139,391.0,52.0,341,897.0,1982.0,524.0,188.0,782.0,656.0,5013.0,1054.0,1248.0,101.0,881,185.0,53.0,96.0,376.0,no data,131.0,54.0,33.0,2,27.0,192.0,524.0,no data,59.0
2020-06-27 00:00:00,129.0,no data,72,455.0,88.0,284,751.0,1597.0,561.0,293.0,623.0,615.0,4066.0,1172.0,1415.0,124.0,701,187.0,70.0,115.0,385.0,no data,114.0,17.0,33.0,8,45.0,126.0,298.0,no data,47.0
2020-06-28 00:00:00,134.0,no data,63,511.0,75.0,245,645.0,1304.0,474.0,243.0,641.0,487.0,3315.0,1054.0,1422.0,302.0,684,152.0,86.0,107.0,314.0,no data,103.0,32.0,16.0,21,63.0,120.0,250.0,no data,56.0
2020-06-29 00:00:00,148.0,no data,67,625.0,65.0,324,856.0,1090.0,433.0,218.0,687.0,550.0,4680.0,771.0,976.0,427.0,792,155.0,85.0,74.0,319.0,no data,98.0,40.0,29.0,6,61.0,101.0,365.0,no data,59.0
2020-06-30 00:00:00,157.0,no data,82,386.0,74.0,318,836.0,1848.0,453.0,201.0,804.0,644.0,5183.0,951.0,1269.0,427.0,837,138.0,58.0,89.0,376.0,no data,134.0,66.0,34.0,36,111.0,151.0,425.0,no data,55.0
2020-07-01 00:00:00,157.0,no data,68,371.0,80.0,362,950.0,2414.0,306.0,178.0,608.0,552.0,3126.0,801.0,1107.0,172.0,839,171.0,58.0,87.0,259.0,no data,74.0,33.0,7.0,43,59.0,88.0,249.0,no data,56.0
2020-07-02 00:00:00,154.0,no data,83,421.0,80.0,no data,889.0,1973.0,385.0,209.0,692.0,615.0,4401.0,714.0,843.0,94.0,803,162.0,75.0,109.0,382.0,no data,97.0,31.0,23.0,28,89.0,104.0,303.0,no data,39.0
2020-07-03 00:00:00,133.0,no data,102,225.0,70.0,no data,778.0,2216.0,522.0,203.0,700.0,654.0,4464.0,895.0,1128.0,105.0,991,243.0,62.0,122.0,432.0,no data,123.0,38.0,31.0,16,53.0,99.0,265.0,no data,51.0
2020-07-04 00:00:00,129.0,no data,77,213.0,67.0,no data,586.0,1935.0,490.0,237.0,560.0,575.0,3759.0,929.0,1133.0,163.0,697,176.0,69.0,97.0,440.0,no data,94.0,18.0,38.0,6,67.0,81.0,257.0,no data,37.0
2020-07-05 00:00:00,134.0,no data,79,217.0,58.0,no data,504.0,1741.0,450.0,196.0,602.0,529.0,3274.0,939.0,1245.0,175.0,611,167.0,94.0,92.0,249.0,no data,87.0,31.0,25.0,24,41.0,72.0,147.0,no data,16.0
2020-07-06 00:00:00,148.0,no data,39,128.0,52.0,no data,732.0,2372.0,504.0,212.0,643.0,547.0,4486.0,716.0,936.0,271.0,813,155.0,77.0,69.0,268.0,no data,90.0,73.0,18.0,37,83.0,117.0,298.0,no data,58.0
2020-07-07 00:00:00,157.0,no data,82,182.0,100.0,no data,799.0,2403.0,419.0,176.0,630.0,527.0,4449.0,708.0,897.0,219.0,1011,207.0,64.0,66.0,371.0,no data,111.0,58.0,30.0,39,74.0,89.0,298.0,no data,53.0
2020-07-08 00:00:00,157.0,no data,43,217.0,72.0,no data,729.0,2383.0,464.0,184.0,700.0,624.0,4634.0,838.0,1088.0,93.0,849,211.0,63.0,103.0,375.0,no data,126.0,41.0,17.0,34,66.0,172.0,318.0,no data,64.0
2020-07-09 00:00:00,154.0,no data,57,216.0,60.0,no data,767.0,2278.0,468.0,202.0,648.0,601.0,4642.0,795.0,941.0,104.0,856,193.0,62.0,93.0,397.0,no data,189.0,32.0,31.0,18,68.0,126.0,408.0,no data,60.0
2020-07-10 00:00:00,133.0,no data,128,294.0,54.0,no data,918.0,2533.0,555.0,236.0,716.0,684.0,4813.0,1048.0,1365.0,110.0,1029,216.0,69.0,89.0,401.0,no data,210.0,36.0,66.0,68,72.0,145.0,373.0,no data,75.0
2020-07-11 00:00:00,145.0,no data,87,251.0,73.0,no data,798.0,2115.0,485.0,265.0,583.0,602.0,4010.0,1180.0,1437.0,98.0,762,226.0,65.0,111.0,421.0,no data,280.0,7.0,42.0,60,58.0,169.0,336.0,no data,69.0
2020-07-12 00:00:00,93.0,no data,111,278.0,43.0,no data,524.0,1598.0,463.0,206.0,623.0,534.0,3083.0,898.0,1166.0,180.0,664,129.0,72.0,83.0,262.0,no data,228.0,35.0,24.0,56,67.0,107.0,261.0,no data,34.0
2020-07-13 00:00:00,91.0,no data,68,184.0,41.0,no data,571.0,1972.0,426.0,221.0,593.0,536.0,3838.0,602.0,773.0,280.0,789,182.0,86.0,95.0,229.0,no data,137.0,43.0,23.0,96,65.0,116.0,497.0,no data,51.0
2020-07-14 00:00:00,109.0,no data,104,209.0,65.0,no data,583.0,2199.0,372.0,226.0,592.0,545.0,4105.0,542.0,721.0,312.0,816,176.0,57.0,97.0,344.0,no data,112.0,76.0,38.0,30,70.0,121.0,448.0,no data,58.0
2020-07-15 00:00:00,144.0,no data,53,262.0,62.0,no data,764.0,2316.0,477.0,204.0,650.0,607.0,4607.0,722.0,888.0,159.0,843,220.0,53.0,118.0,301.0,no data,120.0,70.0,20.0,34,43.0,135.0,479.0,no data,40.0
2020-07-16 00:00:00,143.0,no data,74,275.0,64.0,no data,785.0,2301.0,451.0,213.0,690.0,597.0,4741.0,815.0,1064.0,167.0,911,254.0,74.0,110.0,340.0,no data,99.0,61.0,38.0,27,69.0,218.0,470.0,no data,56.0
2020-07-17 00:00:00,203.0,no data,99,284.0,85.0,no data,816.0,2485.0,514.0,268.0,688.0,646.0,4827.0,984.0,1267.0,232.0,1012,284.0,74.0,119.0,350.0,no data,97.0,41.0,51.0,27,120.0,189.0,366.0,no data,64.0
2020-07-18 00:00:00,164.0,no data,54,249.0,78.0,no data,696.0,2132.0,463.0,309.0,600.0,570.0,3991.0,1127.0,1468.0,155.0,819,180.0,160.0,96.0,393.0,no data,82.0,12.0,41.0,25,73.0,97.0,241.0,no data,70.0
2020-07-19 00:00:00,162.0,no data,72,262.0,53.0,no data,560.0,1731.0,484.0,243.0,569.0,534.0,3172.0,884.0,1219.0,246.0,686,192.0,217.0,94.0,285.0,no data,74.0,16.0,22.0,21,62.0,88.0,228.0,no data,41.0
2020-07-20 00:00:00,107.0,no data,82,174.0,46.0,no data,795.0,2294.0,433.0,216.0,701.0,576.0,4451.0,774.0,961.0,385.0,963,228.0,213.0,89.0,323.0,no data,81.0,41.0,42.0,29,68.0,90.0,356.0,no data,44.0
2020-07-21 00:00:00,166.0,no data,64,199.0,46.0,no data,729.0,2209.0,454.0,194.0,622.0,543.0,4455.0,667.0,863.0,413.0,956,185.0,55.0,81.0,331.0,no data,76.0,48.0,58.0,36,86.0,136.0,353.0,no data,76.0
2020-07-22 00:00:00,129.0,no data,70,216.0,51.0,no data,729.0,2191.0,417.0,221.0,595.0,550.0,4179.0,576.0,791.0,143.0,921,221.0,61.0,121.0,336.0,no data,72.0,35.0,36.0,14,69.0,110.0,295.0,no data,66.0
