Date,1-58,1-85,1-322,1-468,1-477,2-10,2-32,2-42,3-026,3-34,3-175,3-240,3-324,3-332,3-338,4-1,4-10,4-43,5-1,5-19,5-65,5-232,5-257,6-30,6-74,7-35,7-253,8-34,8-106,8-243,8-260,8-268,9-18,9-60,10-60,gnt-2
2022-10-22 00:00:00,198.0,275.0,39.0,198.0,48.0,205.0,1635.0,1237.0,318.0,79.0,187.0,803.0,656.0,1162.0,3921.0,618.0,679.0,94.0,829.0,258.0,14.0,77.0,387.0,59.0,60.0,102.0,26.0,no data,228.0,129.0,418.0,856.0,33.0,18.0,59.0,293
2022-10-23 00:00:00,178.0,256.0,50.0,285.0,39.0,202.0,1247.0,1119.0,368.0,68.0,186.0,696.0,563.0,1011.0,3308.0,540.0,642.0,87.0,632.0,231.0,18.0,95.0,403.0,49.0,44.0,89.0,22.0,no data,286.0,134.0,360.0,724.0,31.0,15.0,54.0,208
2022-10-24 00:00:00,182.0,239.0,41.0,261.0,23.0,218.0,1649.0,1692.0,316.0,98.0,158.0,796.0,491.0,844.0,4793.0,523.0,421.0,23.0,800.0,199.0,15.0,67.0,390.0,54.0,61.0,131.0,32.0,no data,216.0,93.0,587.0,1051.0,23.0,14.0,21.0,396
2022-10-25 00:00:00,196.0,162.0,36.0,225.0,30.0,189.0,1504.0,1622.0,319.0,103.0,157.0,817.0,582.0,1007.0,5047.0,539.0,427.0,20.0,767.0,145.0,24.0,49.0,346.0,51.0,52.0,97.0,16.0,no data,29.0,87.0,464.0,937.0,29.0,19.0,44.0,412
2022-10-26 00:00:00,199.0,190.0,44.0,306.0,39.0,207.0,1643.0,1604.0,336.0,108.0,189.0,941.0,623.0,918.0,4587.0,453.0,328.0,18.0,868.0,190.0,31.0,58.0,565.0,59.0,64.0,110.0,20.0,no data,121.0,74.0,434.0,875.0,36.0,26.0,23.0,433
2022-10-27 00:00:00,210.0,258.0,63.0,289.0,54.0,250.0,1720.0,1562.0,348.0,104.0,193.0,875.0,593.0,952.0,4923.0,522.0,387.0,11.0,867.0,194.0,36.0,89.0,391.0,58.0,63.0,103.0,20.0,no data,133.0,62.0,454.0,932.0,31.0,13.0,36.0,373
2022-10-28 00:00:00,211.0,257.0,66.0,268.0,32.0,249.0,1825.0,1773.0,440.0,108.0,242.0,1003.0,715.0,1145.0,5056.0,511.0,395.0,28.0,992.0,235.0,48.0,95.0,424.0,89.0,78.0,108.0,26.0,no data,146.0,143.0,582.0,1163.0,20.0,14.0,54.0,401
2022-10-29 00:00:00,191.0,234.0,59.0,175.0,40.0,176.0,1483.0,2335.0,315.0,122.0,180.0,741.0,671.0,1117.0,4406.0,477.0,489.0,44.0,810.0,241.0,42.0,90.0,553.0,96.0,75.0,93.0,18.0,39,162.0,96.0,412.0,825.0,35.0,15.0,61.0,233
2022-10-30 00:00:00,183.0,143.0,47.0,221.0,37.0,132.0,1066.0,2572.0,272.0,118.0,164.0,628.0,518.0,897.0,3253.0,405.0,406.0,35.0,600.0,204.0,44.0,80.0,529.0,79.0,58.0,56.0,17.0,34,119.0,82.0,328.0,678.0,22.0,12.0,39.0,210
2022-10-31 00:00:00,166.0,152.0,50.0,311.0,43.0,191.0,1635.0,1865.0,299.0,95.0,182.0,1000.0,510.0,818.0,4494.0,420.0,372.0,28.0,801.0,151.0,29.0,51.0,518.0,66.0,56.0,44.0,16.0,36,140.0,50.0,441.0,900.0,18.0,14.0,25.0,389
2022-11-01 00:00:00,175.0,179.0,48.0,339.0,47.0,161.0,1649.0,1525.0,295.0,123.0,170.0,853.0,539.0,898.0,4653.0,462.0,404.0,28.0,794.0,151.0,26.0,64.0,556.0,75.0,64.0,68.0,14.0,11,183.0,23.0,407.0,850.0,23.0,13.0,67.0,372
2022-11-02 00:00:00,197.0,215.0,29.0,279.0,20.0,191.0,1564.0,2289.0,295.0,123.0,186.0,816.0,599.0,943.0,4466.0,480.0,385.0,16.0,822.0,182.0,40.0,90.0,386.0,84.0,76.0,80.0,20.0,6,200.0,21.0,395.0,851.0,21.0,11.0,43.0,396
2022-11-03 00:00:00,195.0,224.0,26.0,212.0,29.0,187.0,1619.0,2479.0,319.0,125.0,189.0,836.0,570.0,895.0,4299.0,433.0,384.0,24.0,830.0,173.0,37.0,85.0,123.0,74.0,59.0,87.0,22.0,8,187.0,18.0,409.0,876.0,34.0,16.0,65.0,340
2022-11-04 00:00:00,196.0,218.0,11.0,206.0,10.0,207.0,1664.0,2414.0,343.0,120.0,191.0,934.0,656.0,1074.0,4600.0,477.0,404.0,21.0,912.0,184.0,28.0,71.0,261.0,109.0,60.0,70.0,7.0,3,211.0,42.0,488.0,944.0,25.0,12.0,55.0,297
2022-11-05 00:00:00,173.0,172.0,19.0,167.0,45.0,165.0,1295.0,2207.0,269.0,82.0,116.0,597.0,496.0,863.0,3506.0,459.0,427.0,53.0,673.0,213.0,28.0,54.0,211.0,121.0,80.0,63.0,6.0,5,158.0,37.0,323.0,690.0,23.0,11.0,53.0,275
2022-11-06 00:00:00,174.0,145.0,13.0,196.0,26.0,132.0,959.0,2278.0,247.0,69.0,135.0,554.0,411.0,753.0,2608.0,452.0,374.0,39.0,460.0,168.0,27.0,53.0,264.0,100.0,66.0,48.0,4.0,6,178.0,32.0,258.0,577.0,22.0,13.0,47.0,no data
2022-11-07 00:00:00,141.0,168.0,18.0,218.0,25.0,178.0,1492.0,1731.0,263.0,124.0,145.0,739.0,544.0,865.0,4002.0,433.0,367.0,15.0,766.0,97.0,31.0,67.0,245.0,66.0,36.0,63.0,5.0,9,219.0,25.0,439.0,894.0,26.0,18.0,20.0,no data
2022-11-08 00:00:00,143.0,186.0,9.0,237.0,24.0,208.0,1636.0,1360.0,299.0,106.0,165.0,793.0,530.0,870.0,4168.0,398.0,316.0,16.0,915.0,145.0,34.0,98.0,270.0,83.0,70.0,68.0,8.0,8,178.0,18.0,406.0,868.0,36.0,16.0,47.0,no data
2022-11-09 00:00:00,181.0,222.0,13.0,247.0,20.0,208.0,1628.0,2253.0,340.0,122.0,178.0,840.0,544.0,884.0,3873.0,357.0,287.0,8.0,865.0,164.0,37.0,92.0,153.0,99.0,75.0,70.0,4.0,14,187.0,28.0,431.0,818.0,23.0,8.0,38.0,no data
2022-11-10 00:00:00,201.0,234.0,21.0,241.0,28.0,189.0,1981.0,2474.0,361.0,143.0,228.0,966.0,668.0,1180.0,4181.0,464.0,392.0,19.0,1048.0,166.0,39.0,93.0,129.0,92.0,69.0,78.0,11.0,10,185.0,39.0,448.0,932.0,33.0,15.0,25.0,no data
2022-11-11 00:00:00,204.0,245.0,26.0,210.0,36.0,210.0,1141.0,1485.0,348.0,95.0,206.0,679.0,544.0,940.0,2843.0,386.0,407.0,40.0,505.0,82.0,18.0,72.0,119.0,76.0,31.0,71.0,5.0,19,232.0,29.0,374.0,757.0,23.0,11.0,14.0,no data
2022-11-12 00:00:00,200.0,155.0,11.0,147.0,33.0,151.0,1290.0,2335.0,236.0,127.0,121.0,581.0,494.0,947.0,3164.0,437.0,425.0,47.0,616.0,176.0,16.0,43.0,222.0,109.0,92.0,60.0,3.0,28,204.0,38.0,317.0,670.0,23.0,13.0,24.0,no data
2022-11-13 00:00:00,163.0,215.0,18.0,194.0,47.0,143.0,1038.0,2572.0,327.0,130.0,148.0,626.0,474.0,853.0,2596.0,441.0,505.0,63.0,455.0,137.0,33.0,102.0,346.0,96.0,67.0,55.0,10.0,11,158.0,34.0,255.0,572.0,30.0,14.0,17.0,no data
2022-11-14 00:00:00,179.0,194.0,23.0,224.0,15.0,167.0,1613.0,1865.0,297.0,168.0,141.0,744.0,527.0,908.0,3804.0,383.0,363.0,29.0,843.0,143.0,24.0,80.0,110.0,64.0,29.0,53.0,6.0,1,180.0,30.0,410.0,860.0,21.0,9.0,8.0,no data
2022-11-15 00:00:00,167.0,185.0,15.0,219.0,10.0,134.0,1688.0,1525.0,331.0,126.0,173.0,824.0,563.0,974.0,4086.0,413.0,347.0,11.0,837.0,129.0,24.0,79.0,156.0,75.0,46.0,83.0,11.0,20,180.0,32.0,408.0,825.0,15.0,6.0,26.0,no data
2022-11-16 00:00:00,170.0,205.0,17.0,245.0,16.0,115.0,1580.0,2289.0,348.0,136.0,187.0,875.0,584.0,989.0,4072.0,425.0,350.0,15.0,794.0,161.0,42.0,93.0,150.0,83.0,65.0,68.0,9.0,6,183.0,26.0,359.0,784.0,24.0,10.0,25.0,no data
2022-11-17 00:00:00,181.0,188.0,24.0,239.0,23.0,110.0,1546.0,2479.0,306.0,136.0,175.0,830.0,568.0,998.0,4246.0,518.0,403.0,24.0,823.0,131.0,50.0,86.0,259.0,89.0,72.0,76.0,6.0,6,186.0,36.0,396.0,865.0,17.0,7.0,32.0,no data
2022-11-18 00:00:00,182.0,257.0,21.0,252.0,28.0,158.0,1727.0,2414.0,371.0,163.0,211.0,890.0,684.0,1184.0,4518.0,538.0,416.0,34.0,902.0,123.0,40.0,110.0,337.0,103.0,77.0,71.0,13.0,8,219.0,37.0,439.0,908.0,21.0,19.0,41.0,no data
2022-11-19 00:00:00,163.0,179.0,20.0,200.0,54.0,69.0,1293.0,2221.0,265.0,95.0,144.0,639.0,521.0,919.0,3510.0,556.0,474.0,61.0,577.0,135.0,22.0,62.0,195.0,118.0,85.0,75.0,7.0,19,150.0,48.0,317.0,670.0,28.0,16.0,22.0,no data
2022-11-20 00:00:00,136.0,203.0,19.0,244.0,30.0,70.0,1055.0,2401.0,297.0,86.0,140.0,596.0,502.0,871.0,2886.0,494.0,488.0,69.0,498.0,96.0,21.0,68.0,193.0,72.0,51.0,56.0,13.0,10,197.0,43.0,306.0,690.0,23.0,14.0,26.0,no data
2022-11-21 00:00:00,133.0,191.0,20.0,285.0,18.0,110.0,1528.0,1812.0,323.0,78.0,154.0,762.0,537.0,889.0,3862.0,433.0,371.0,18.0,759.0,81.0,39.0,82.0,219.0,52.0,32.0,83.0,9.0,7,228.0,48.0,374.0,811.0,30.0,26.0,11.0,no data
2022-11-22 00:00:00,137.0,195.0,13.0,340.0,22.0,97.0,1265.0,1313.0,275.0,136.0,169.0,694.0,567.0,873.0,3775.0,409.0,338.0,20.0,667.0,109.0,28.0,64.0,206.0,121.0,99.0,87.0,6.0,29,170.0,16.0,333.0,735.0,21.0,12.0,39.0,no data
2022-11-23 00:00:00,179.0,199.0,29.0,274.0,23.0,115.0,1447.0,2342.0,346.0,135.0,186.0,779.0,547.0,910.0,3985.0,451.0,244.0,19.0,698.0,117.0,32.0,63.0,141.0,74.0,48.0,68.0,24.0,16,145.0,28.0,358.0,766.0,23.0,14.0,130.0,no data
2022-11-24 00:00:00,182.0,173.0,25.0,253.0,20.0,94.0,1509.0,2331.0,311.0,138.0,169.0,746.0,537.0,846.0,4029.0,406.0,377.0,22.0,782.0,136.0,36.0,91.0,112.0,77.0,55.0,45.0,13.0,13,192.0,32.0,320.0,641.0,29.0,9.0,134.0,no data
2022-11-25 00:00:00,160.0,191.0,80.0,289.0,13.0,113.0,1454.0,2297.0,360.0,142.0,222.0,872.0,622.0,1012.0,4145.0,465.0,285.0,20.0,644.0,116.0,56.0,123.0,183.0,71.0,39.0,84.0,26.0,28,170.0,31.0,384.0,849.0,28.0,17.0,69.0,no data
2022-11-26 00:00:00,166.0,201.0,61.0,203.0,24.0,78.0,1005.0,2195.0,287.0,112.0,140.0,618.0,530.0,908.0,3775.0,488.0,428.0,41.0,349.0,193.0,34.0,81.0,213.0,125.0,102.0,53.0,15.0,52,130.0,50.0,301.0,689.0,18.0,12.0,53.0,no data
2022-11-27 00:00:00,146.0,156.0,36.0,200.0,24.0,68.0,685.0,2392.0,261.0,92.0,163.0,560.0,467.0,834.0,2917.0,477.0,473.0,49.0,186.0,141.0,30.0,66.0,182.0,100.0,81.0,38.0,17.0,24,130.0,28.0,279.0,584.0,33.0,25.0,42.0,no data
2022-11-28 00:00:00,164.0,174.0,26.0,270.0,14.0,103.0,972.0,1903.0,305.0,107.0,158.0,736.0,515.0,812.0,4119.0,449.0,378.0,25.0,315.0,108.0,41.0,74.0,176.0,59.0,48.0,70.0,16.0,14,216.0,30.0,399.0,843.0,23.0,12.0,41.0,no data
2022-11-29 00:00:00,151.0,195.0,33.0,240.0,18.0,121.0,1050.0,1479.0,330.0,98.0,171.0,752.0,465.0,782.0,4117.0,421.0,336.0,15.0,315.0,130.0,48.0,71.0,255.0,85.0,71.0,73.0,24.0,16,142.0,21.0,353.0,762.0,19.0,14.0,36.0,no data
2022-11-30 00:00:00,210.0,219.0,20.0,233.0,9.0,129.0,1045.0,2221.0,348.0,141.0,175.0,779.0,570.0,912.0,4368.0,425.0,391.0,13.0,329.0,173.0,46.0,90.0,139.0,114.0,82.0,57.0,12.0,7,162.0,39.0,355.0,698.0,33.0,11.0,34.0,no data
2022-12-01 00:00:00,180.0,228.0,31.0,228.0,16.0,125.0,1146.0,2491.0,329.0,108.0,191.0,793.0,624.0,1000.0,4216.0,435.0,375.0,21.0,347.0,139.0,30.0,84.0,166.0,64.0,48.0,58.0,10.0,16,116.0,62.0,411.0,874.0,48.0,28.0,39.0,no data
2022-12-02 00:00:00,171.0,236.0,40.0,235.0,16.0,128.0,1288.0,2462.0,391.0,110.0,184.0,862.0,584.0,991.0,4534.0,504.0,404.0,32.0,346.0,146.0,45.0,107.0,299.0,81.0,59.0,68.0,17.0,14,146.0,91.0,473.0,971.0,27.0,14.0,37.0,no data
2022-12-03 00:00:00,178.0,176.0,33.0,183.0,26.0,83.0,962.0,2539.0,265.0,129.0,147.0,532.0,455.0,741.0,3545.0,500.0,414.0,32.0,263.0,133.0,24.0,59.0,349.0,85.0,71.0,61.0,31.0,2,116.0,49.0,218.0,441.0,18.0,10.0,28.0,no data
2022-12-04 00:00:00,161.0,183.0,34.0,167.0,20.0,71.0,724.0,3066.0,304.0,107.0,156.0,582.0,425.0,742.0,2819.0,421.0,333.0,38.0,245.0,112.0,26.0,74.0,438.0,73.0,48.0,47.0,18.0,11,148.0,60.0,367.0,750.0,20.0,20.0,45.0,no data
2022-12-05 00:00:00,141.0,167.0,43.0,256.0,28.0,103.0,1061.0,2670.0,298.0,107.0,168.0,760.0,473.0,757.0,4011.0,412.0,322.0,18.0,301.0,69.0,38.0,57.0,373.0,46.0,20.0,54.0,16.0,18,132.0,70.0,409.0,802.0,106.0,19.0,17.0,no data
2022-12-06 00:00:00,142.0,174.0,37.0,238.0,27.0,113.0,1043.0,1951.0,276.0,120.0,172.0,708.0,485.0,822.0,3921.0,423.0,346.0,20.0,254.0,118.0,21.0,58.0,283.0,85.0,62.0,49.0,20.0,17,129.0,73.0,445.0,873.0,20.0,14.0,43.0,no data
2022-12-07 00:00:00,210.0,213.0,34.0,271.0,25.0,104.0,1082.0,2433.0,307.0,143.0,184.0,742.0,560.0,972.0,4157.0,427.0,375.0,25.0,274.0,126.0,28.0,56.0,320.0,82.0,77.0,59.0,10.0,17,111.0,78.0,457.0,853.0,26.0,23.0,45.0,no data
2022-12-08 00:00:00,191.0,246.0,46.0,255.0,23.0,128.0,1178.0,2225.0,331.0,133.0,223.0,777.0,526.0,863.0,4486.0,495.0,348.0,15.0,302.0,135.0,30.0,80.0,393.0,97.0,68.0,64.0,27.0,13,113.0,66.0,462.0,868.0,35.0,21.0,29.0,no data
2022-12-09 00:00:00,203.0,220.0,50.0,229.0,24.0,128.0,1213.0,2313.0,366.0,154.0,219.0,816.0,639.0,1096.0,4489.0,578.0,394.0,32.0,332.0,125.0,37.0,79.0,398.0,95.0,69.0,102.0,25.0,18,116.0,94.0,484.0,887.0,31.0,20.0,51.0,no data
2022-12-10 00:00:00,176.0,179.0,47.0,144.0,38.0,70.0,973.0,2214.0,299.0,112.0,170.0,709.0,538.0,897.0,3921.0,496.0,386.0,49.0,269.0,156.0,19.0,57.0,357.0,85.0,82.0,61.0,16.0,16,109.0,86.0,387.0,797.0,58.0,24.0,60.0,no data
2022-12-11 00:00:00,203.0,217.0,49.0,184.0,20.0,72.0,852.0,2373.0,319.0,59.0,162.0,569.0,489.0,864.0,3060.0,496.0,410.0,41.0,239.0,126.0,22.0,53.0,367.0,69.0,40.0,53.0,17.0,13,103.0,90.0,424.0,853.0,22.0,12.0,34.0,no data
2022-12-12 00:00:00,146.0,193.0,45.0,263.0,33.0,111.0,992.0,1744.0,289.0,101.0,158.0,851.0,470.0,792.0,4247.0,457.0,401.0,38.0,313.0,92.0,26.0,48.0,296.0,32.0,23.0,72.0,22.0,22,118.0,71.0,498.0,955.0,40.0,24.0,3.0,no data
2022-12-13 00:00:00,161.0,229.0,42.0,241.0,40.0,124.0,1181.0,1358.0,327.0,125.0,193.0,902.0,611.0,975.0,4422.0,515.0,427.0,34.0,315.0,117.0,39.0,70.0,217.0,87.0,70.0,71.0,22.0,20,136.0,85.0,454.0,884.0,32.0,20.0,33.0,no data
2022-12-14 00:00:00,202.0,270.0,38.0,221.0,40.0,158.0,1181.0,2147.0,347.0,173.0,206.0,915.0,576.0,936.0,4530.0,447.0,395.0,18.0,342.0,96.0,45.0,64.0,292.0,61.0,50.0,68.0,31.0,17,107.0,78.0,441.0,845.0,30.0,14.0,53.0,no data
2022-12-15 00:00:00,192.0,242.0,48.0,198.0,24.0,128.0,1192.0,2281.0,373.0,163.0,229.0,952.0,596.0,1026.0,4561.0,488.0,447.0,25.0,366.0,134.0,42.0,90.0,393.0,69.0,53.0,58.0,26.0,23,131.0,65.0,432.0,856.0,31.0,23.0,36.0,no data
2022-12-16 00:00:00,232.0,302.0,60.0,244.0,21.0,132.0,1194.0,2183.0,438.0,220.0,253.0,968.0,689.0,1136.0,4748.0,526.0,472.0,23.0,358.0,123.0,47.0,109.0,398.0,81.0,57.0,58.0,23.0,31,136.0,118.0,411.0,851.0,41.0,17.0,33.0,no data
2022-12-17 00:00:00,238.0,361.0,52.0,188.0,26.0,110.0,976.0,2269.0,360.0,176.0,190.0,701.0,559.0,935.0,3455.0,544.0,497.0,49.0,252.0,148.0,30.0,63.0,317.0,101.0,70.0,123.0,13.0,27,130.0,91.0,312.0,670.0,33.0,22.0,51.0,no data
2022-12-18 00:00:00,248.0,261.0,40.0,191.0,30.0,89.0,707.0,2233.0,324.0,88.0,205.0,635.0,456.0,791.0,2779.0,391.0,394.0,35.0,158.0,120.0,24.0,34.0,335.0,80.0,63.0,77.0,4.0,15,106.0,70.0,244.0,552.0,28.0,15.0,47.0,no data
2022-12-19 00:00:00,200.0,251.0,43.0,210.0,16.0,116.0,1010.0,1645.0,389.0,148.0,199.0,704.0,524.0,870.0,4037.0,453.0,418.0,16.0,312.0,81.0,29.0,58.0,446.0,50.0,31.0,74.0,29.0,10,108.0,56.0,346.0,668.0,33.0,14.0,17.0,no data
2022-12-20 00:00:00,250.0,251.0,48.0,201.0,18.0,113.0,1037.0,1319.0,330.0,118.0,203.0,679.0,507.0,816.0,4056.0,441.0,395.0,20.0,337.0,137.0,29.0,65.0,217.0,90.0,81.0,71.0,10.0,30,116.0,90.0,377.0,739.0,20.0,18.0,18.0,no data
2022-12-21 00:00:00,224.0,287.0,50.0,193.0,15.0,106.0,1066.0,2004.0,369.0,148.0,231.0,733.0,592.0,1017.0,4128.0,399.0,360.0,21.0,354.0,134.0,32.0,59.0,292.0,100.0,88.0,71.0,17.0,11,116.0,83.0,350.0,739.0,22.0,15.0,34.0,no data
2022-12-22 00:00:00,247.0,318.0,67.0,205.0,27.0,109.0,1016.0,2074.0,354.0,125.0,219.0,754.0,551.0,940.0,3801.0,395.0,380.0,13.0,246.0,138.0,28.0,45.0,303.0,113.0,81.0,83.0,23.0,13,153.0,100.0,366.0,724.0,34.0,21.0,35.0,no data
2022-12-23 00:00:00,230.0,244.0,70.0,161.0,36.0,89.0,1036.0,2184.0,336.0,112.0,179.0,791.0,573.0,968.0,3795.0,434.0,354.0,12.0,286.0,158.0,24.0,84.0,324.0,115.0,80.0,86.0,11.0,23,126.0,102.0,372.0,732.0,44.0,29.0,33.0,no data
2022-12-24 00:00:00,148.0,164.0,47.0,153.0,26.0,66.0,741.0,2099.0,258.0,51.0,116.0,535.0,450.0,833.0,2689.0,389.0,373.0,20.0,171.0,114.0,16.0,37.0,317.0,102.0,84.0,55.0,12.0,8,96.0,58.0,188.0,432.0,38.0,34.0,1.0,no data
2022-12-25 00:00:00,70.0,57.0,11.0,89.0,19.0,12.0,477.0,1113.0,121.0,25.0,58.0,296.0,217.0,387.0,1318.0,321.0,239.0,29.0,85.0,37.0,7.0,21.0,335.0,34.0,29.0,24.0,8.0,10,101.0,16.0,56.0,138.0,27.0,13.0,20.0,no data
2022-12-26 00:00:00,91.0,120.0,15.0,124.0,28.0,31.0,537.0,1340.0,228.0,53.0,125.0,393.0,378.0,599.0,2215.0,406.0,316.0,33.0,114.0,49.0,1.0,40.0,319.0,37.0,18.0,60.0,23.0,5,84.0,35.0,140.0,319.0,27.0,11.0,6.0,no data
2022-12-27 00:00:00,118.0,214.0,54.0,167.0,44.0,47.0,837.0,1317.0,301.0,91.0,148.0,441.0,451.0,744.0,2876.0,510.0,450.0,57.0,228.0,51.0,26.0,54.0,218.0,35.0,17.0,87.0,18.0,12,88.0,56.0,237.0,485.0,28.0,10.0,0.0,no data
2022-12-28 00:00:00,184.0,275.0,49.0,205.0,43.0,104.0,1001.0,1610.0,343.0,127.0,200.0,485.0,587.0,921.0,3548.0,527.0,464.0,54.0,266.0,82.0,34.0,57.0,297.0,50.0,33.0,86.0,21.0,15,140.0,65.0,250.0,523.0,20.0,18.0,15.0,no data
2022-12-29 00:00:00,235.0,287.0,57.0,215.0,54.0,109.0,990.0,1773.0,328.0,142.0,180.0,501.0,557.0,861.0,3398.0,545.0,551.0,68.0,233.0,94.0,27.0,45.0,297.0,63.0,52.0,102.0,16.0,37,162.0,93.0,295.0,592.0,23.0,16.0,36.0,no data
2022-12-30 00:00:00,223.0,267.0,61.0,200.0,54.0,105.0,1126.0,1828.0,351.0,130.0,194.0,566.0,673.0,1049.0,3537.0,623.0,637.0,59.0,308.0,112.0,42.0,79.0,340.0,87.0,59.0,94.0,23.0,17,162.0,104.0,342.0,682.0,37.0,22.0,29.0,no data
2022-12-31 00:00:00,161.0,190.0,46.0,176.0,17.0,62.0,806.0,2011.0,229.0,51.0,114.0,422.0,475.0,746.0,2891.0,640.0,486.0,55.0,185.0,104.0,24.0,23.0,302.0,82.0,58.0,58.0,17.0,32,144.0,83.0,258.0,537.0,32.0,17.0,46.0,no data
2023-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AADT,220.21369863013697,313.05479452054794,56.942465753424656,291.0219178082192,56.35890410958904,258.3095890410959,1560.9369863013699,2287.2876712328766,411.75616438356167,133.63013698630138,209.92054794520547,752.3095890410959,596.1260273972603,1070.331506849315,4027.5342465753424,613.2630136986302,733.4712328767123,149.86849315068494,660.7342465753425,172.85479452054796,43.99178082191781,90.15890410958905,367.55342465753426,80.12054794520547,55.24383561643835,99.46027397260274,26.095890410958905,30.411428571428573,189.77534246575343,93.04383561643836,424.4767123287671,832.6904109589041,36.62465753424657,21.852054794520548,56.484931506849314,358.2686084142395
% Data ,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.8904109589041,100.0,100.0,100.0,100.0,100.0,100.0,100.0,84.65753424657534
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
